Province,Date,Weather Code,Max Temp (°C),Min Temp (°C),Max Apparent Temp (°C),Min Apparent Temp (°C),Sunrise,Sunset,Daylight Duration (s),Sunshine Duration (s),UV Index Max,UV Index Clear Sky Max,Precipitation (mm),Rain (mm),Showers (mm),Snowfall (mm),Precipitation Hours,Precipitation Probability Max (%),Max Wind Speed (m/s),Max Wind Gusts (m/s),Dominant Wind Direction (°),Shortwave Radiation Sum (MJ/m²),Reference Evapotranspiration (mm)
Hoa Binh,2022-09-29,63,23.9,21.4,28.2,24.7,2022-09-29T05:49,2022-09-29T17:48,43192.66,0.0,,,36.7,36.7,0.0,0.0,24.0,,15.9,39.2,22,4.73,0.92
Hoa Binh,2022-09-30,63,26.1,21.7,30.4,25.4,2022-09-30T05:49,2022-09-30T17:47,43121.57,8274.34,,,18.9,18.9,0.0,0.0,22.0,,10.6,32.0,47,9.26,1.81
Hoa Binh,2022-10-01,63,24.8,21.8,29.0,26.1,2022-10-01T05:49,2022-10-01T17:47,43050.54,2505.7,,,22.4,22.4,0.0,0.0,21.0,,8.8,22.0,101,6.16,1.28
Hoa Binh,2022-10-02,63,26.2,21.8,31.4,26.2,2022-10-02T05:49,2022-10-02T17:46,42979.64,10918.92,,,19.7,19.7,0.0,0.0,19.0,,9.4,27.7,131,9.6,1.94
Hoa Binh,2022-10-03,63,27.3,21.2,32.6,24.8,2022-10-03T05:50,2022-10-03T17:45,42908.9,28846.16,,,4.4,4.4,0.0,0.0,11.0,,9.0,27.4,108,16.15,3.14
Hoa Binh,2022-10-04,63,27.9,20.7,33.3,24.7,2022-10-04T05:50,2022-10-04T17:44,42838.38,29734.44,,,6.7,6.7,0.0,0.0,10.0,,7.1,21.2,304,15.44,3.01
Hoa Binh,2022-10-05,63,28.4,20.6,35.2,24.7,2022-10-05T05:50,2022-10-05T17:43,42768.11,35289.42,,,5.9,5.9,0.0,0.0,10.0,,6.8,22.3,132,18.51,3.63
Hoa Binh,2022-10-06,51,27.9,20.4,33.8,24.1,2022-10-06T05:50,2022-10-06T17:42,42698.15,37137.48,,,0.8,0.8,0.0,0.0,5.0,,8.5,21.6,116,18.89,3.69
Hoa Binh,2022-10-07,61,26.0,20.9,29.9,24.9,2022-10-07T05:51,2022-10-07T17:41,42628.54,26738.83,,,5.9,5.9,0.0,0.0,17.0,,9.0,29.5,109,12.72,2.47
Hoa Binh,2022-10-08,55,24.9,21.2,28.0,23.9,2022-10-08T05:51,2022-10-08T17:40,42559.34,19938.56,,,6.1,6.1,0.0,0.0,16.0,,11.2,27.7,67,11.16,2.16
Hoa Binh,2022-10-09,63,23.1,18.5,26.0,19.4,2022-10-09T05:51,2022-10-09T17:39,42490.59,1772.28,,,32.7,32.7,0.0,0.0,24.0,,16.1,42.1,33,5.82,1.12
Hoa Binh,2022-10-10,51,21.3,17.4,20.8,16.8,2022-10-10T05:52,2022-10-10T17:39,42422.32,15357.95,,,0.2,0.2,0.0,0.0,2.0,,16.7,41.0,11,10.84,2.44
Hoa Binh,2022-10-11,1,23.4,15.7,25.3,15.6,2022-10-11T05:52,2022-10-11T17:38,42354.09,38762.73,,,0.0,0.0,0.0,0.0,0.0,,8.9,24.1,50,21.12,3.88
Hoa Binh,2022-10-12,2,24.4,16.3,26.7,17.6,2022-10-12T05:52,2022-10-12T17:37,42285.71,38741.83,,,0.0,0.0,0.0,0.0,0.0,,7.9,21.6,63,20.83,3.89
Hoa Binh,2022-10-13,3,25.1,16.0,26.7,16.8,2022-10-13T05:53,2022-10-13T17:36,42217.24,38720.56,,,0.0,0.0,0.0,0.0,0.0,,9.2,24.8,36,20.93,3.96
Hoa Binh,2022-10-14,3,25.5,19.1,25.9,19.4,2022-10-14T05:53,2022-10-14T17:35,42148.72,38698.91,,,0.0,0.0,0.0,0.0,0.0,,14.6,36.7,16,20.91,4.12
Hoa Binh,2022-10-15,3,25.1,17.1,25.4,16.7,2022-10-15T05:53,2022-10-15T17:35,42080.21,38676.87,,,0.0,0.0,0.0,0.0,0.0,,14.8,37.4,16,19.68,4.07
Hoa Binh,2022-10-16,3,26.5,20.0,27.9,20.5,2022-10-16T05:54,2022-10-16T17:34,42011.76,38654.4,,,0.0,0.0,0.0,0.0,0.0,,15.8,39.6,2,20.76,4.18
Hoa Binh,2022-10-17,3,25.4,17.8,25.8,18.4,2022-10-17T05:54,2022-10-17T17:33,41943.43,37716.45,,,0.0,0.0,0.0,0.0,0.0,,18.8,45.7,353,20.25,4.22
Hoa Binh,2022-10-18,3,24.9,17.0,24.7,16.5,2022-10-18T05:54,2022-10-18T17:32,41875.27,38608.15,,,0.0,0.0,0.0,0.0,0.0,,18.8,45.0,15,20.63,4.44
Hoa Binh,2022-10-19,53,21.1,15.1,20.8,13.9,2022-10-19T05:55,2022-10-19T17:31,41807.34,5491.9,,,1.2,1.2,0.0,0.0,5.0,,11.4,29.9,23,5.67,1.78
Hoa Binh,2022-10-20,61,16.9,14.8,17.5,14.2,2022-10-20T05:55,2022-10-20T17:31,41739.69,0.0,,,11.5,11.5,0.0,0.0,22.0,,11.6,29.9,340,3.33,0.69
Hoa Binh,2022-10-21,61,19.8,16.4,21.9,17.8,2022-10-21T05:55,2022-10-21T17:30,41672.38,0.0,,,6.3,6.3,0.0,0.0,16.0,,11.1,25.9,333,4.7,0.92
Hoa Binh,2022-10-22,3,26.8,17.1,30.2,18.4,2022-10-22T05:56,2022-10-22T17:29,41605.47,38400.68,,,0.0,0.0,0.0,0.0,0.0,,11.2,28.8,310,17.89,3.4
Hoa Binh,2022-10-23,51,28.4,20.0,31.6,22.2,2022-10-23T05:56,2022-10-23T17:29,41539.02,38398.93,,,0.4,0.4,0.0,0.0,2.0,,12.8,31.7,34,18.08,3.61
Hoa Binh,2022-10-24,51,27.7,20.6,31.6,23.6,2022-10-24T05:57,2022-10-24T17:28,41473.07,38262.57,,,1.5,1.5,0.0,0.0,6.0,,8.4,25.6,102,17.3,3.39
Hoa Binh,2022-10-25,51,26.1,20.5,28.6,24.0,2022-10-25T05:57,2022-10-25T17:27,41407.71,26893.09,,,0.9,0.9,0.0,0.0,5.0,,10.7,27.7,135,12.23,2.51
Hoa Binh,2022-10-26,51,26.1,19.2,30.3,22.3,2022-10-26T05:58,2022-10-26T17:27,41342.97,29713.35,,,2.0,2.0,0.0,0.0,10.0,,6.8,17.3,140,12.51,2.47
Hoa Binh,2022-10-27,51,27.5,21.0,30.9,24.7,2022-10-27T05:58,2022-10-27T17:26,41278.94,35545.82,,,0.5,0.5,0.0,0.0,4.0,,10.2,25.2,135,16.34,3.25
Hoa Binh,2022-10-28,51,26.5,20.0,29.2,23.1,2022-10-28T05:58,2022-10-28T17:25,41215.66,36901.97,,,0.9,0.9,0.0,0.0,5.0,,8.9,23.0,141,15.99,3.12
Hoa Binh,2022-10-29,51,25.6,17.7,28.0,20.4,2022-10-29T05:59,2022-10-29T17:25,41153.21,36000.0,,,0.3,0.3,0.0,0.0,3.0,,10.2,26.6,53,15.15,2.9
Hoa Binh,2022-10-30,3,26.2,19.7,28.8,21.8,2022-10-30T05:59,2022-10-30T17:24,41091.62,37416.7,,,0.0,0.0,0.0,0.0,0.0,,13.2,32.8,23,17.3,3.33
Hoa Binh,2022-10-31,3,24.9,18.0,25.3,18.7,2022-10-31T06:00,2022-10-31T17:24,41030.42,34475.88,,,0.0,0.0,0.0,0.0,0.0,,19.1,47.9,15,14.96,3.28
Hoa Binh,2022-11-01,3,24.7,16.3,24.6,15.8,2022-11-01T06:00,2022-11-01T17:23,40969.41,37721.11,,,0.0,0.0,0.0,0.0,0.0,,19.5,47.2,341,19.62,3.98
Hoa Binh,2022-11-02,3,25.2,14.5,26.7,14.5,2022-11-02T06:01,2022-11-02T17:23,40908.65,38195.04,,,0.0,0.0,0.0,0.0,0.0,,7.0,20.9,104,19.81,3.66
Hoa Binh,2022-11-03,3,25.3,15.3,26.3,15.5,2022-11-03T06:01,2022-11-03T17:22,40848.2,37970.68,,,0.0,0.0,0.0,0.0,0.0,,10.0,26.3,3,18.45,3.5
Hoa Binh,2022-11-04,3,25.9,16.9,27.5,17.1,2022-11-04T06:02,2022-11-04T17:22,40788.11,35974.1,,,0.0,0.0,0.0,0.0,0.0,,11.8,31.0,347,18.17,3.57
Hoa Binh,2022-11-05,51,25.1,15.5,25.8,16.7,2022-11-05T06:02,2022-11-05T17:21,40728.47,37527.7,,,0.5,0.5,0.0,0.0,3.0,,9.7,29.5,78,15.94,3.03
Hoa Binh,2022-11-06,51,24.9,15.6,26.7,16.9,2022-11-06T06:03,2022-11-06T17:21,40669.32,33342.09,,,0.8,0.8,0.0,0.0,5.0,,7.5,19.4,119,16.32,3.07
Hoa Binh,2022-11-07,53,24.3,15.2,26.3,16.3,2022-11-07T06:03,2022-11-07T17:20,40610.74,37339.01,,,1.0,1.0,0.0,0.0,5.0,,7.1,17.6,144,15.25,2.83
Hoa Binh,2022-11-08,51,26.2,15.5,28.3,17.0,2022-11-08T06:04,2022-11-08T17:20,40552.79,37063.45,,,0.4,0.4,0.0,0.0,2.0,,7.9,20.5,134,16.71,3.17
Hoa Binh,2022-11-09,3,26.9,14.6,30.0,16.0,2022-11-09T06:04,2022-11-09T17:19,40495.53,36671.45,,,0.0,0.0,0.0,0.0,0.0,,7.9,20.2,154,17.51,3.36
Hoa Binh,2022-11-10,51,26.1,15.8,29.1,17.6,2022-11-10T06:05,2022-11-10T17:19,40439.03,35761.63,,,0.1,0.1,0.0,0.0,1.0,,8.9,22.0,142,14.58,2.84
Hoa Binh,2022-11-11,61,26.4,19.9,30.6,22.9,2022-11-11T06:06,2022-11-11T17:19,40383.36,20507.95,,,4.8,4.8,0.0,0.0,7.0,,10.0,25.2,154,10.05,2.04
Hoa Binh,2022-11-12,51,28.3,20.4,31.2,23.7,2022-11-12T06:06,2022-11-12T17:18,40328.59,35758.17,,,0.1,0.1,0.0,0.0,1.0,,11.7,28.1,162,13.84,2.88
Hoa Binh,2022-11-13,3,28.0,20.4,30.7,24.1,2022-11-13T06:07,2022-11-13T17:18,40274.8,35155.2,,,0.0,0.0,0.0,0.0,0.0,,8.7,20.5,125,14.57,2.98
Hoa Binh,2022-11-14,51,26.0,19.6,28.8,22.9,2022-11-14T06:07,2022-11-14T17:18,40222.05,20919.82,,,0.7,0.7,0.0,0.0,5.0,,7.5,18.4,139,9.2,1.91
Hoa Binh,2022-11-15,53,28.4,19.5,31.1,22.2,2022-11-15T06:08,2022-11-15T17:17,40170.41,35548.86,,,1.5,1.5,0.0,0.0,8.0,,12.2,29.2,151,13.63,2.86
Hoa Binh,2022-11-16,53,28.3,21.5,31.4,25.0,2022-11-16T06:08,2022-11-16T17:17,40119.96,33285.53,,,1.6,1.6,0.0,0.0,5.0,,11.7,28.8,162,13.97,2.97
Hoa Binh,2022-11-17,51,28.0,21.4,30.9,25.0,2022-11-17T06:09,2022-11-17T17:17,40070.77,35663.72,,,1.8,1.8,0.0,0.0,9.0,,13.1,33.8,167,14.49,3.0
Hoa Binh,2022-11-18,51,27.5,21.7,30.8,25.4,2022-11-18T06:10,2022-11-18T17:17,40022.91,34500.11,,,0.6,0.6,0.0,0.0,4.0,,10.2,27.4,164,11.92,2.52
Hoa Binh,2022-11-19,61,26.8,20.5,30.4,24.1,2022-11-19T06:10,2022-11-19T17:16,39976.45,29330.8,,,6.7,6.7,0.0,0.0,12.0,,9.5,24.5,76,10.99,2.15
Hoa Binh,2022-11-20,51,26.7,18.8,28.8,21.5,2022-11-20T06:11,2022-11-20T17:16,39930.96,34947.5,,,0.5,0.5,0.0,0.0,4.0,,8.2,22.7,79,13.27,2.63
Hoa Binh,2022-11-21,51,25.7,17.8,28.8,20.2,2022-11-21T06:11,2022-11-21T17:16,39886.25,35316.35,,,0.5,0.5,0.0,0.0,3.0,,6.0,17.6,124,11.84,2.32
Hoa Binh,2022-11-22,51,26.6,18.4,28.9,21.2,2022-11-22T06:12,2022-11-22T17:16,39842.37,25200.0,,,0.3,0.3,0.0,0.0,3.0,,10.1,26.3,354,11.89,2.47
Hoa Binh,2022-11-23,51,24.5,21.3,27.6,24.4,2022-11-23T06:13,2022-11-23T17:16,39799.38,4582.1,,,2.3,2.3,0.0,0.0,14.0,,10.7,25.6,18,5.75,1.21
Hoa Binh,2022-11-24,55,23.2,19.8,26.5,22.8,2022-11-24T06:13,2022-11-24T17:16,39757.34,19.23,,,3.2,3.2,0.0,0.0,7.0,,10.0,25.2,44,5.26,1.18
Hoa Binh,2022-11-25,51,23.1,19.6,26.5,22.8,2022-11-25T06:14,2022-11-25T17:16,39716.31,0.0,,,0.7,0.7,0.0,0.0,6.0,,5.7,14.8,27,4.49,0.99
Hoa Binh,2022-11-26,53,26.1,20.8,29.5,24.5,2022-11-26T06:15,2022-11-26T17:16,39676.33,16952.89,,,6.0,6.0,0.0,0.0,16.0,,11.7,30.2,125,9.36,1.89
Hoa Binh,2022-11-27,53,28.1,21.8,30.9,24.9,2022-11-27T06:15,2022-11-27T17:16,39637.47,35585.59,,,1.0,1.0,0.0,0.0,3.0,,15.3,37.1,174,13.02,2.71
Hoa Binh,2022-11-28,61,29.7,21.3,34.9,24.8,2022-11-28T06:16,2022-11-28T17:16,39599.78,35714.41,,,1.8,1.8,0.0,0.0,2.0,,11.4,28.4,171,15.56,3.21
Hoa Binh,2022-11-29,3,30.1,21.7,35.1,25.9,2022-11-29T06:17,2022-11-29T17:16,39563.32,35719.91,,,0.0,0.0,0.0,0.0,0.0,,11.7,28.8,164,14.93,3.11
Hoa Binh,2022-11-30,63,26.4,17.3,31.1,17.8,2022-11-30T06:17,2022-11-30T17:16,39528.15,12495.75,,,17.2,17.2,0.0,0.0,13.0,,13.5,34.9,109,7.32,1.49
Hoa Binh,2022-12-01,53,16.8,10.7,17.1,8.9,2022-12-01T06:18,2022-12-01T17:16,39494.32,0.0,,,4.8,4.8,0.0,0.0,16.0,,11.6,28.4,27,3.76,0.76
Hoa Binh,2022-12-02,51,14.5,9.1,13.5,6.9,2022-12-02T06:19,2022-12-02T17:16,39461.91,5499.1,,,0.6,0.6,0.0,0.0,5.0,,9.4,25.6,30,6.93,1.26
Hoa Binh,2022-12-03,3,19.2,12.1,20.0,10.9,2022-12-03T06:19,2022-12-03T17:16,39430.96,21895.68,,,0.0,0.0,0.0,0.0,0.0,,8.7,20.5,69,10.01,1.75
Hoa Binh,2022-12-04,51,16.6,14.6,16.3,13.8,2022-12-04T06:20,2022-12-04T17:17,39401.53,0.0,,,0.9,0.9,0.0,0.0,8.0,,10.8,26.3,29,4.28,0.92
Hoa Binh,2022-12-05,51,15.8,11.9,14.8,10.6,2022-12-05T06:20,2022-12-05T17:17,39373.69,15792.83,,,1.2,1.2,0.0,0.0,8.0,,12.2,32.0,25,8.03,1.45
Hoa Binh,2022-12-06,3,18.1,8.5,18.2,6.8,2022-12-06T06:21,2022-12-06T17:17,39347.48,34426.3,,,0.0,0.0,0.0,0.0,0.0,,6.6,18.4,58,15.34,2.42
Hoa Binh,2022-12-07,3,15.8,13.1,15.1,12.2,2022-12-07T06:22,2022-12-07T17:17,39322.99,248.91,,,0.0,0.0,0.0,0.0,0.0,,9.2,22.3,29,5.88,1.16
Hoa Binh,2022-12-08,3,17.2,13.5,17.5,13.4,2022-12-08T06:22,2022-12-08T17:17,39300.25,0.0,,,0.0,0.0,0.0,0.0,0.0,,7.6,18.4,13,4.94,1.03
Hoa Binh,2022-12-09,3,17.2,14.6,17.4,14.7,2022-12-09T06:23,2022-12-09T17:18,39279.32,0.0,,,0.0,0.0,0.0,0.0,0.0,,7.7,18.7,17,4.45,0.96
Hoa Binh,2022-12-10,53,16.0,14.2,16.4,14.5,2022-12-10T06:23,2022-12-10T17:18,39259.98,0.0,,,3.2,3.2,0.0,0.0,11.0,,9.3,22.7,15,3.26,0.71
Hoa Binh,2022-12-11,51,16.0,12.7,16.0,12.6,2022-12-11T06:24,2022-12-11T17:18,39242.13,933.37,,,1.2,1.2,0.0,0.0,7.0,,8.8,21.6,19,4.27,0.92
Hoa Binh,2022-12-12,3,17.7,11.0,16.4,10.2,2022-12-12T06:25,2022-12-12T17:18,39225.8,24566.33,,,0.0,0.0,0.0,0.0,0.0,,11.5,29.9,23,11.4,2.0
Hoa Binh,2022-12-13,1,18.2,9.5,17.2,7.7,2022-12-13T06:25,2022-12-13T17:19,39210.97,35736.88,,,0.0,0.0,0.0,0.0,0.0,,7.1,20.9,72,16.47,2.68
Hoa Binh,2022-12-14,2,17.8,8.7,16.0,6.2,2022-12-14T06:26,2022-12-14T17:19,39197.68,35758.39,,,0.0,0.0,0.0,0.0,0.0,,12.2,31.7,33,16.44,2.74
Hoa Binh,2022-12-15,3,19.5,8.0,19.4,6.7,2022-12-15T06:26,2022-12-15T17:19,39185.93,35781.31,,,0.0,0.0,0.0,0.0,0.0,,10.1,25.2,162,15.88,2.67
Hoa Binh,2022-12-16,3,19.2,10.2,18.4,9.7,2022-12-16T06:27,2022-12-16T17:20,39175.74,35805.55,,,0.0,0.0,0.0,0.0,0.0,,8.7,23.4,23,12.51,2.09
Hoa Binh,2022-12-17,3,15.8,12.9,14.9,8.7,2022-12-17T06:28,2022-12-17T17:20,39167.12,4042.9,,,0.0,0.0,0.0,0.0,0.0,,20.2,49.3,34,7.04,2.88
Hoa Binh,2022-12-18,3,15.2,11.1,12.1,6.2,2022-12-18T06:28,2022-12-18T17:21,39160.08,35857.67,,,0.0,0.0,0.0,0.0,0.0,,15.5,38.9,32,15.88,3.5
Hoa Binh,2022-12-19,3,16.7,7.3,14.9,4.3,2022-12-19T06:29,2022-12-19T17:21,39154.64,35885.37,,,0.0,0.0,0.0,0.0,0.0,,7.2,18.7,81,16.57,2.79
Hoa Binh,2022-12-20,3,20.6,7.9,19.9,6.1,2022-12-20T06:29,2022-12-20T17:22,39150.8,35914.05,,,0.0,0.0,0.0,0.0,0.0,,7.1,19.1,117,16.32,2.79
Hoa Binh,2022-12-21,3,19.3,12.6,17.9,11.0,2022-12-21T06:30,2022-12-21T17:22,39148.57,32343.62,,,0.0,0.0,0.0,0.0,0.0,,11.4,30.2,15,14.34,2.93
Hoa Binh,2022-12-22,3,19.5,11.7,18.3,10.5,2022-12-22T06:30,2022-12-22T17:23,39147.97,34217.32,,,0.0,0.0,0.0,0.0,0.0,,7.9,22.7,51,13.11,2.39
Hoa Binh,2022-12-23,3,20.1,13.2,18.7,12.1,2022-12-23T06:31,2022-12-23T17:23,39149.01,22828.52,,,0.0,0.0,0.0,0.0,0.0,,10.5,25.2,118,10.87,2.17
Hoa Binh,2022-12-24,3,20.7,12.5,18.7,11.6,2022-12-24T06:31,2022-12-24T17:24,39151.69,32400.0,,,0.0,0.0,0.0,0.0,0.0,,9.3,23.4,82,15.07,2.95
Hoa Binh,2022-12-25,2,21.2,9.4,19.8,8.6,2022-12-25T06:32,2022-12-25T17:24,39156.01,36000.0,,,0.0,0.0,0.0,0.0,0.0,,11.7,31.3,154,16.04,2.97
Hoa Binh,2022-12-26,51,20.7,11.0,20.4,11.0,2022-12-26T06:32,2022-12-26T17:25,39162.0,18152.38,,,0.4,0.4,0.0,0.0,4.0,,11.6,27.7,146,8.81,1.73
Hoa Binh,2022-12-27,51,20.8,15.9,20.6,16.4,2022-12-27T06:33,2022-12-27T17:25,39169.64,21512.59,,,1.7,1.7,0.0,0.0,12.0,,13.3,32.4,141,8.34,1.64
Hoa Binh,2022-12-28,65,16.4,10.5,17.4,9.0,2022-12-28T06:33,2022-12-28T17:26,39178.96,0.0,,,20.7,20.7,0.0,0.0,13.0,,19.1,46.1,38,2.61,0.57
Hoa Binh,2022-12-29,3,13.1,9.6,10.8,7.0,2022-12-29T06:33,2022-12-29T17:26,39189.96,6198.02,,,0.0,0.0,0.0,0.0,0.0,,13.9,34.2,11,6.79,1.37
Hoa Binh,2022-12-30,3,13.6,9.0,11.8,7.4,2022-12-30T06:34,2022-12-30T17:27,39202.77,10854.82,,,0.0,0.0,0.0,0.0,0.0,,11.0,28.1,9,7.42,1.36
Hoa Binh,2022-12-31,3,17.5,6.9,16.6,5.0,2022-12-31T06:34,2022-12-31T17:28,39217.39,35380.15,,,0.0,0.0,0.0,0.0,0.0,,7.6,22.3,27,14.24,2.29
Hung Yen,2022-01-01,51,21.6,13.8,21.4,13.5,2022-01-01T06:32,2022-01-01T17:25,39223.0,7072.92,,,0.1,0.1,0.0,0.0,1.0,,15.3,26.6,15,6.81,1.89
Hung Yen,2022-01-02,3,23.0,14.8,24.0,13.4,2022-01-02T06:32,2022-01-02T17:26,39240.78,20937.22,,,0.0,0.0,0.0,0.0,0.0,,12.1,24.1,8,12.33,2.54
Hung Yen,2022-01-03,3,23.0,13.2,23.3,13.4,2022-01-03T06:32,2022-01-03T17:27,39260.09,8093.35,,,0.0,0.0,0.0,0.0,0.0,,9.2,20.5,75,8.22,1.79
Hung Yen,2022-01-04,3,23.8,13.7,24.7,14.2,2022-01-04T06:32,2022-01-04T17:27,39281.17,16507.82,,,0.0,0.0,0.0,0.0,0.0,,15.9,28.8,150,9.1,1.93
Hung Yen,2022-01-05,51,25.6,17.2,27.1,19.0,2022-01-05T06:33,2022-01-05T17:28,39304.05,19593.5,,,0.5,0.5,0.0,0.0,4.0,,11.2,19.8,135,8.86,1.89
Hung Yen,2022-01-06,53,26.3,16.3,27.5,17.5,2022-01-06T06:33,2022-01-06T17:28,39328.69,25602.36,,,1.5,1.5,0.0,0.0,6.0,,13.4,28.1,119,11.58,2.43
Hung Yen,2022-01-07,53,24.8,17.3,24.3,18.5,2022-01-07T06:33,2022-01-07T17:29,39355.02,32056.96,,,1.8,1.8,0.0,0.0,5.0,,21.1,39.6,107,11.98,2.59
Hung Yen,2022-01-08,51,22.9,16.6,23.0,17.4,2022-01-08T06:33,2022-01-08T17:30,39383.0,7422.59,,,0.5,0.5,0.0,0.0,4.0,,18.5,37.4,100,6.03,1.8
Hung Yen,2022-01-09,51,18.3,14.5,18.3,13.1,2022-01-09T06:34,2022-01-09T17:30,39412.55,0.0,,,1.5,1.5,0.0,0.0,7.0,,15.3,27.0,8,3.02,1.0
Hung Yen,2022-01-10,51,20.4,14.3,21.1,13.5,2022-01-10T06:34,2022-01-10T17:31,39443.64,2554.62,,,2.6,2.6,0.0,0.0,15.0,,17.9,31.7,6,5.09,1.21
Hung Yen,2022-01-11,51,19.0,13.0,17.5,11.8,2022-01-11T06:34,2022-01-11T17:32,39476.2,16842.75,,,0.7,0.7,0.0,0.0,3.0,,16.7,29.5,15,8.7,2.19
Hung Yen,2022-01-12,3,21.3,11.3,21.1,10.4,2022-01-12T06:34,2022-01-12T17:32,39510.18,13332.87,,,0.0,0.0,0.0,0.0,0.0,,15.5,28.8,126,8.78,1.94
Hung Yen,2022-01-13,51,17.2,14.5,17.5,14.1,2022-01-13T06:34,2022-01-13T17:33,39545.52,0.0,,,1.0,1.0,0.0,0.0,9.0,,11.7,23.4,21,3.56,0.99
Hung Yen,2022-01-14,3,21.9,14.5,22.0,14.4,2022-01-14T06:34,2022-01-14T17:34,39582.16,4672.4,,,0.0,0.0,0.0,0.0,0.0,,11.7,22.3,114,7.59,1.68
Hung Yen,2022-01-15,51,23.2,14.7,24.8,15.1,2022-01-15T06:34,2022-01-15T17:34,39620.05,3314.13,,,0.1,0.1,0.0,0.0,1.0,,11.6,23.0,145,6.49,1.42
Hung Yen,2022-01-16,53,25.9,16.4,26.8,16.0,2022-01-16T06:34,2022-01-16T17:35,39659.13,18000.0,,,3.3,3.3,0.0,0.0,14.0,,17.1,31.3,106,8.59,1.88
Hung Yen,2022-01-17,55,16.4,13.9,16.2,11.9,2022-01-17T06:34,2022-01-17T17:36,39699.35,0.0,,,5.8,5.8,0.0,0.0,14.0,,21.4,40.3,359,3.6,1.23
Hung Yen,2022-01-18,51,21.1,13.4,19.7,12.1,2022-01-18T06:34,2022-01-18T17:37,39740.66,32987.32,,,1.1,1.1,0.0,0.0,4.0,,16.6,32.4,8,14.44,2.83
Hung Yen,2022-01-19,3,21.4,11.5,21.8,11.0,2022-01-19T06:34,2022-01-19T17:37,39782.99,35984.8,,,0.0,0.0,0.0,0.0,0.0,,13.4,24.5,43,16.64,2.93
Hung Yen,2022-01-20,51,21.7,12.0,21.6,11.9,2022-01-20T06:34,2022-01-20T17:38,39826.3,9937.41,,,0.4,0.4,0.0,0.0,3.0,,12.4,23.8,100,7.81,1.66
Hung Yen,2022-01-21,61,21.5,15.9,21.6,16.3,2022-01-21T06:34,2022-01-21T17:39,39870.54,1986.84,,,14.8,14.8,0.0,0.0,12.0,,14.3,29.5,85,4.1,0.91
Hung Yen,2022-01-22,61,24.3,17.3,26.6,19.2,2022-01-22T06:34,2022-01-22T17:39,39915.64,3255.03,,,2.4,2.4,0.0,0.0,6.0,,9.9,21.2,165,6.16,1.34
Hung Yen,2022-01-23,51,25.1,18.8,28.4,21.1,2022-01-23T06:34,2022-01-23T17:40,39961.59,12541.01,,,0.8,0.8,0.0,0.0,4.0,,11.3,21.6,117,6.92,1.39
Hung Yen,2022-01-24,51,25.9,18.9,28.9,20.4,2022-01-24T06:34,2022-01-24T17:40,40008.81,28317.91,,,1.2,1.2,0.0,0.0,9.0,,18.7,34.6,117,11.49,2.34
Hung Yen,2022-01-25,51,24.3,18.4,25.2,18.3,2022-01-25T06:33,2022-01-25T17:41,40057.46,21373.28,,,0.8,0.8,0.0,0.0,6.0,,17.7,34.6,109,10.38,2.35
Hung Yen,2022-01-26,51,25.0,18.4,26.3,19.3,2022-01-26T06:33,2022-01-26T17:42,40107.46,10551.76,,,2.1,2.1,0.0,0.0,12.0,,15.3,30.2,121,8.03,1.76
Hung Yen,2022-01-27,53,26.8,19.6,29.4,21.1,2022-01-27T06:33,2022-01-27T17:42,40158.74,18375.84,,,1.1,1.1,0.0,0.0,6.0,,19.3,36.7,126,9.28,2.0
Hung Yen,2022-01-28,51,26.4,19.5,26.6,20.7,2022-01-28T06:33,2022-01-28T17:43,40211.23,27055.37,,,1.1,1.1,0.0,0.0,7.0,,20.4,39.6,129,12.15,2.62
Hung Yen,2022-01-29,63,20.2,12.7,21.3,10.4,2022-01-29T06:33,2022-01-29T17:44,40264.84,4917.67,,,8.1,8.1,0.0,0.0,11.0,,23.7,40.7,48,5.79,1.59
Hung Yen,2022-01-30,53,14.1,10.8,12.4,8.2,2022-01-30T06:32,2022-01-30T17:44,40319.5,0.0,,,2.0,2.0,0.0,0.0,9.0,,15.2,28.1,8,4.55,1.34
Hung Yen,2022-01-31,61,12.4,10.9,10.3,8.2,2022-01-31T06:32,2022-01-31T17:45,40375.15,223.62,,,11.8,11.8,0.0,0.0,17.0,,18.3,33.8,6,4.35,1.0
Hung Yen,2022-02-01,3,14.6,10.4,12.8,7.8,2022-02-01T06:32,2022-02-01T17:45,40431.71,3143.08,,,0.0,0.0,0.0,0.0,0.0,,13.3,27.7,4,6.63,1.57
Hung Yen,2022-02-02,51,13.3,10.7,10.7,8.5,2022-02-02T06:31,2022-02-02T17:46,40489.11,0.0,,,0.5,0.5,0.0,0.0,5.0,,15.2,30.2,2,3.93,1.16
Hung Yen,2022-02-03,3,16.1,10.5,14.4,7.3,2022-02-03T06:31,2022-02-03T17:47,40547.27,11648.33,,,0.0,0.0,0.0,0.0,0.0,,14.8,27.7,2,8.76,1.94
Hung Yen,2022-02-04,3,16.7,10.6,14.1,8.2,2022-02-04T06:30,2022-02-04T17:47,40606.13,11126.5,,,0.0,0.0,0.0,0.0,0.0,,15.2,31.7,12,8.86,2.15
Hung Yen,2022-02-05,61,16.9,13.0,15.8,10.6,2022-02-05T06:30,2022-02-05T17:48,40665.63,1809.46,,,2.5,2.5,0.0,0.0,4.0,,10.3,20.2,19,7.68,1.82
