Province,Date,Weather Code,Max Temp (°C),Min Temp (°C),Max Apparent Temp (°C),Min Apparent Temp (°C),Sunrise,Sunset,Daylight Duration (s),Sunshine Duration (s),UV Index Max,UV Index Clear Sky Max,Precipitation (mm),Rain (mm),Showers (mm),Snowfall (mm),Precipitation Hours,Precipitation Probability Max (%),Max Wind Speed (m/s),Max Wind Gusts (m/s),Dominant Wind Direction (°),Shortwave Radiation Sum (MJ/m²),Reference Evapotranspiration (mm)
Hai Duong,2023-11-17,3,23.7,14.9,21.6,12.8,2023-11-17T06:05,2023-11-17T17:12,40047.89,36732.18,,,0.0,0.0,0.0,0.0,0.0,,18.6,37.4,2,17.45,4.04
Hai Duong,2023-11-18,3,24.3,12.5,24.4,11.5,2023-11-18T06:06,2023-11-18T17:12,39998.7,36831.92,,,0.0,0.0,0.0,0.0,0.0,,9.4,18.7,15,17.64,3.37
Hai Duong,2023-11-19,3,24.9,13.7,25.1,13.1,2023-11-19T06:06,2023-11-19T17:12,39950.29,36458.38,,,0.0,0.0,0.0,0.0,0.0,,10.9,20.9,23,17.41,3.36
Hai Duong,2023-11-20,2,25.7,14.2,27.0,14.2,2023-11-20T06:07,2023-11-20T17:12,39902.73,36559.38,,,0.0,0.0,0.0,0.0,0.0,,10.4,21.2,28,17.28,3.29
Hai Duong,2023-11-21,1,26.7,14.2,27.5,14.4,2023-11-21T06:07,2023-11-21T17:12,39856.08,36428.21,,,0.0,0.0,0.0,0.0,0.0,,14.3,27.0,112,16.48,3.34
Hai Duong,2023-11-22,51,27.0,16.0,29.7,17.0,2023-11-22T06:08,2023-11-22T17:12,39810.41,35253.38,,,0.2,0.2,0.0,0.0,2.0,,7.8,16.9,98,13.96,2.74
Hai Duong,2023-11-23,51,27.2,17.8,29.6,19.7,2023-11-23T06:09,2023-11-23T17:12,39765.79,33866.83,,,0.6,0.6,0.0,0.0,6.0,,7.7,19.8,62,13.95,2.77
Hai Duong,2023-11-24,51,29.0,19.7,31.0,22.2,2023-11-24T06:09,2023-11-24T17:11,39722.25,33219.59,,,0.2,0.2,0.0,0.0,2.0,,14.7,28.1,71,14.27,3.16
Hai Duong,2023-11-25,3,27.9,18.9,28.9,20.4,2023-11-25T06:10,2023-11-25T17:11,39679.89,35614.06,,,0.0,0.0,0.0,0.0,0.0,,13.8,29.2,96,16.31,3.43
Hai Duong,2023-11-26,3,29.1,20.4,30.1,22.8,2023-11-26T06:11,2023-11-26T17:11,39638.77,22705.29,,,0.0,0.0,0.0,0.0,0.0,,14.6,27.0,40,12.48,2.86
Hai Duong,2023-11-27,51,27.4,18.6,29.6,20.4,2023-11-27T06:11,2023-11-27T17:11,39598.94,35403.99,,,0.4,0.4,0.0,0.0,4.0,,11.0,19.4,67,14.72,3.02
Hai Duong,2023-11-28,2,27.9,17.2,28.8,18.7,2023-11-28T06:12,2023-11-28T17:11,39560.47,35823.95,,,0.0,0.0,0.0,0.0,0.0,,15.5,28.8,87,16.06,3.31
Hai Duong,2023-11-29,3,27.3,17.2,30.0,18.8,2023-11-29T06:13,2023-11-29T17:11,39523.44,29597.15,,,0.0,0.0,0.0,0.0,0.0,,10.5,18.7,92,12.37,2.62
Hai Duong,2023-11-30,53,26.3,20.8,29.6,22.8,2023-11-30T06:13,2023-11-30T17:11,39487.91,1771.76,,,3.1,3.1,0.0,0.0,8.0,,12.1,20.2,24,5.93,1.53
Hai Duong,2023-12-01,51,23.4,18.6,22.6,18.3,2023-12-01T06:14,2023-12-01T17:11,39453.95,2668.92,,,0.7,0.7,0.0,0.0,6.0,,14.9,30.6,10,6.24,2.12
Hai Duong,2023-12-02,51,20.1,17.9,19.6,16.6,2023-12-02T06:15,2023-12-02T17:12,39421.62,0.0,,,0.3,0.3,0.0,0.0,3.0,,12.0,24.1,342,3.82,1.59
Hai Duong,2023-12-03,3,22.7,17.9,23.2,18.1,2023-12-03T06:15,2023-12-03T17:12,39390.99,4157.64,,,0.0,0.0,0.0,0.0,0.0,,12.1,25.9,338,6.62,1.78
Hai Duong,2023-12-04,3,22.3,17.0,23.1,17.4,2023-12-04T06:16,2023-12-04T17:12,39362.12,0.0,,,0.0,0.0,0.0,0.0,0.0,,8.8,19.8,342,6.07,1.56
Hai Duong,2023-12-05,51,24.7,16.9,26.8,17.8,2023-12-05T06:16,2023-12-05T17:12,39334.72,6655.74,,,0.1,0.1,0.0,0.0,1.0,,13.8,24.1,147,7.39,1.75
Hai Duong,2023-12-06,53,22.7,18.1,22.4,17.5,2023-12-06T06:17,2023-12-06T17:12,39308.65,8829.6,,,3.2,3.2,0.0,0.0,8.0,,16.9,33.1,17,5.64,1.67
Hai Duong,2023-12-07,3,25.1,15.8,26.4,15.1,2023-12-07T06:18,2023-12-07T17:12,39283.95,35412.43,,,0.0,0.0,0.0,0.0,0.0,,11.7,20.9,3,15.7,3.22
Hai Duong,2023-12-08,3,26.4,15.6,27.4,16.8,2023-12-08T06:18,2023-12-08T17:13,39260.63,35430.45,,,0.0,0.0,0.0,0.0,0.0,,14.8,27.0,136,15.55,3.19
Hai Duong,2023-12-09,51,28.5,18.5,30.6,20.4,2023-12-09T06:19,2023-12-09T17:13,39238.73,18692.15,,,0.5,0.5,0.0,0.0,4.0,,15.8,27.7,161,9.24,2.23
Hai Duong,2023-12-10,51,27.6,21.7,30.0,25.2,2023-12-10T06:20,2023-12-10T17:13,39218.28,0.0,,,0.5,0.5,0.0,0.0,5.0,,18.3,34.9,148,6.0,1.68
Hai Duong,2023-12-11,51,27.3,22.1,30.5,26.0,2023-12-11T06:20,2023-12-11T17:13,39199.3,11303.72,,,1.9,1.9,0.0,0.0,8.0,,18.1,35.6,135,7.01,1.66
Hai Duong,2023-12-12,51,28.6,21.4,31.7,24.8,2023-12-12T06:21,2023-12-12T17:14,39181.83,34216.05,,,1.0,1.0,0.0,0.0,6.0,,18.6,36.0,113,12.99,2.81
Hai Duong,2023-12-13,3,27.5,20.7,28.5,21.8,2023-12-13T06:21,2023-12-13T17:14,39165.89,30861.38,,,0.0,0.0,0.0,0.0,0.0,,19.3,38.9,118,10.66,2.58
Hai Duong,2023-12-14,51,28.4,21.1,30.4,24.7,2023-12-14T06:22,2023-12-14T17:15,39151.5,30606.96,,,0.2,0.2,0.0,0.0,2.0,,16.4,32.4,141,10.22,2.4
Hai Duong,2023-12-15,53,28.4,21.8,31.7,25.6,2023-12-15T06:23,2023-12-15T17:15,39138.69,27551.09,,,2.4,2.4,0.0,0.0,8.0,,15.3,30.2,143,11.75,2.49
Hai Duong,2023-12-16,63,23.8,14.1,28.2,11.1,2023-12-16T06:23,2023-12-16T17:15,39127.5,0.0,,,8.3,8.3,0.0,0.0,7.0,,32.9,65.5,21,4.33,1.91
Hai Duong,2023-12-17,51,15.8,10.0,14.1,6.8,2023-12-17T06:24,2023-12-17T17:16,39117.94,14000.58,,,0.8,0.8,0.0,0.0,5.0,,15.5,29.5,359,7.77,1.93
Hai Duong,2023-12-18,3,18.3,13.5,17.9,11.4,2023-12-18T06:24,2023-12-18T17:16,39110.04,0.0,,,0.0,0.0,0.0,0.0,0.0,,9.7,21.6,351,5.09,1.44
Hai Duong,2023-12-19,51,15.1,12.5,14.0,10.0,2023-12-19T06:25,2023-12-19T17:17,39103.82,0.0,,,0.6,0.6,0.0,0.0,6.0,,15.3,30.6,352,4.48,1.46
Hai Duong,2023-12-20,3,16.5,11.9,14.6,8.2,2023-12-20T06:25,2023-12-20T17:17,39099.32,0.0,,,0.0,0.0,0.0,0.0,0.0,,18.4,36.0,359,4.93,2.17
Hai Duong,2023-12-21,3,17.1,11.3,13.1,7.4,2023-12-21T06:26,2023-12-21T17:17,39096.54,28012.94,,,0.0,0.0,0.0,0.0,0.0,,19.2,33.8,29,11.09,3.12
Hai Duong,2023-12-22,3,15.8,7.3,12.1,3.4,2023-12-22T06:26,2023-12-22T17:18,39095.52,35685.81,,,0.0,0.0,0.0,0.0,0.0,,16.9,35.6,23,16.11,3.31
Hai Duong,2023-12-23,3,17.9,7.2,14.6,3.5,2023-12-23T06:27,2023-12-23T17:18,39096.28,35714.71,,,0.0,0.0,0.0,0.0,0.0,,15.9,33.5,16,15.49,3.05
Hai Duong,2023-12-24,3,17.0,12.7,13.1,8.5,2023-12-24T06:27,2023-12-24T17:19,39098.84,15425.4,,,0.0,0.0,0.0,0.0,0.0,,13.3,28.4,7,7.84,2.75
Hai Duong,2023-12-25,3,19.8,8.6,18.5,5.6,2023-12-25T06:28,2023-12-25T17:19,39103.23,35774.93,,,0.0,0.0,0.0,0.0,0.0,,10.2,22.3,37,15.99,3.02
Hai Duong,2023-12-26,3,22.5,8.8,22.5,6.8,2023-12-26T06:28,2023-12-26T17:20,39109.44,35807.13,,,0.0,0.0,0.0,0.0,0.0,,13.3,25.6,58,13.85,2.62
Hai Duong,2023-12-27,3,23.8,11.6,24.4,10.9,2023-12-27T06:29,2023-12-27T17:21,39117.43,35840.66,,,0.0,0.0,0.0,0.0,0.0,,12.3,23.4,14,15.42,2.83
Hai Duong,2023-12-28,51,25.2,11.7,26.3,11.4,2023-12-28T06:29,2023-12-28T17:21,39127.18,27459.44,,,0.5,0.5,0.0,0.0,3.0,,14.1,27.7,103,13.03,2.71
Hai Duong,2023-12-29,61,24.8,16.6,26.0,18.1,2023-12-29T06:29,2023-12-29T17:22,39138.65,20399.41,,,7.1,7.1,0.0,0.0,8.0,,12.7,25.9,93,9.12,1.96
Hai Duong,2023-12-30,61,23.9,17.7,25.6,19.0,2023-12-30T06:30,2023-12-30T17:22,39151.82,19884.18,,,4.1,4.1,0.0,0.0,12.0,,9.2,20.9,90,8.61,1.76
Hai Duong,2023-12-31,51,26.6,16.2,28.6,17.4,2023-12-31T06:30,2023-12-31T17:23,39166.66,32762.18,,,0.2,0.2,0.0,0.0,1.0,,13.2,24.1,97,12.12,2.5
Hai Phong,2023-01-01,3,20.3,9.0,19.7,7.3,2023-01-01T06:29,2023-01-01T17:23,39201.07,28800.0,,,0.0,0.0,0.0,0.0,0.0,,9.7,18.7,45,12.48,2.28
Hai Phong,2023-01-02,51,18.9,14.4,18.5,13.9,2023-01-02T06:30,2023-01-02T17:23,39219.35,0.0,,,1.7,1.7,0.0,0.0,6.0,,8.6,18.0,1,4.46,1.15
Hai Phong,2023-01-03,51,17.5,13.9,17.1,13.2,2023-01-03T06:30,2023-01-03T17:24,39239.32,990.27,,,0.6,0.6,0.0,0.0,3.0,,8.7,18.7,346,5.73,1.17
Hai Phong,2023-01-04,3,20.3,15.5,19.5,15.1,2023-01-04T06:30,2023-01-04T17:25,39260.96,28658.66,,,0.0,0.0,0.0,0.0,0.0,,11.0,23.0,87,10.53,2.13
Hai Phong,2023-01-05,51,22.3,15.4,23.0,15.9,2023-01-05T06:31,2023-01-05T17:25,39284.2,24746.95,,,0.7,0.7,0.0,0.0,4.0,,11.7,24.1,70,10.9,2.18
Hai Phong,2023-01-06,3,23.8,14.1,21.9,13.1,2023-01-06T06:31,2023-01-06T17:26,39309.02,32400.0,,,0.0,0.0,0.0,0.0,0.0,,17.6,35.3,1,15.0,3.43
Hai Phong,2023-01-07,51,22.1,12.8,21.4,11.1,2023-01-07T06:31,2023-01-07T17:27,39335.35,34897.52,,,0.6,0.6,0.0,0.0,3.0,,9.8,20.5,359,11.81,2.45
Hai Phong,2023-01-08,51,20.8,14.5,20.5,13.9,2023-01-08T06:31,2023-01-08T17:27,39363.16,4022.46,,,0.3,0.3,0.0,0.0,2.0,,10.9,21.6,69,5.9,1.47
Hai Phong,2023-01-09,61,20.8,16.7,22.0,17.3,2023-01-09T06:31,2023-01-09T17:28,39392.4,7358.71,,,4.4,4.4,0.0,0.0,8.0,,7.7,18.0,24,6.78,1.38
Hai Phong,2023-01-10,55,20.1,17.7,22.7,19.2,2023-01-10T06:32,2023-01-10T17:29,39423.02,0.0,,,6.7,6.7,0.0,0.0,19.0,,6.6,13.7,5,2.4,0.61
Hai Phong,2023-01-11,53,20.9,17.6,22.2,19.2,2023-01-11T06:32,2023-01-11T17:29,39454.98,840.28,,,3.1,3.1,0.0,0.0,13.0,,10.3,20.5,85,4.6,1.03
Hai Phong,2023-01-12,61,21.9,16.4,24.0,17.6,2023-01-12T06:32,2023-01-12T17:30,39488.23,5142.33,,,3.6,3.6,0.0,0.0,7.0,,10.2,17.3,149,4.58,0.99
Hai Phong,2023-01-13,51,27.0,16.5,30.9,17.8,2023-01-13T06:32,2023-01-13T17:31,39522.73,22854.38,,,0.1,0.1,0.0,0.0,1.0,,12.3,24.8,150,12.87,2.47
Hai Phong,2023-01-14,3,30.4,16.4,32.2,17.8,2023-01-14T06:32,2023-01-14T17:31,39558.42,36000.0,,,0.0,0.0,0.0,0.0,0.0,,14.8,25.6,87,17.34,3.45
Hai Phong,2023-01-15,3,22.3,13.2,21.0,10.1,2023-01-15T06:32,2023-01-15T17:32,39595.28,28800.0,,,0.0,0.0,0.0,0.0,0.0,,21.3,41.0,41,13.65,3.31
Hai Phong,2023-01-16,3,15.9,10.0,14.1,6.1,2023-01-16T06:32,2023-01-16T17:33,39633.25,25389.81,,,0.0,0.0,0.0,0.0,0.0,,13.8,26.3,19,11.34,2.55
Hai Phong,2023-01-17,3,15.1,11.2,12.5,8.4,2023-01-17T06:32,2023-01-17T17:33,39672.28,5072.68,,,0.0,0.0,0.0,0.0,0.0,,12.2,22.3,28,7.09,1.99
Hai Phong,2023-01-18,3,17.4,11.2,16.7,8.6,2023-01-18T06:32,2023-01-18T17:34,39712.34,27045.19,,,0.0,0.0,0.0,0.0,0.0,,8.9,19.1,23,14.08,2.6
Hai Phong,2023-01-19,3,18.8,9.1,18.3,7.4,2023-01-19T06:32,2023-01-19T17:35,39753.84,34228.72,,,0.0,0.0,0.0,0.0,0.0,,10.2,18.7,60,14.14,2.39
Hai Phong,2023-01-20,3,21.4,9.5,22.1,7.8,2023-01-20T06:32,2023-01-20T17:35,39796.91,29583.64,,,0.0,0.0,0.0,0.0,0.0,,9.8,17.6,28,14.83,2.57
Hai Phong,2023-01-21,3,21.7,9.5,22.1,8.3,2023-01-21T06:32,2023-01-21T17:36,39841.47,36009.47,,,0.0,0.0,0.0,0.0,0.0,,11.5,25.9,116,15.81,2.72
Hai Phong,2023-01-22,51,22.8,14.1,24.8,14.2,2023-01-22T06:32,2023-01-22T17:37,39887.45,22005.61,,,1.4,1.4,0.0,0.0,8.0,,9.4,18.0,104,10.12,1.93
Hai Phong,2023-01-23,51,23.7,14.5,25.1,14.2,2023-01-23T06:32,2023-01-23T17:37,39934.77,33906.17,,,0.2,0.2,0.0,0.0,2.0,,18.7,34.6,86,14.36,2.85
Hai Phong,2023-01-24,3,17.7,10.0,14.1,7.4,2023-01-24T06:31,2023-01-24T17:38,39983.36,26362.08,,,0.0,0.0,0.0,0.0,0.0,,18.5,35.3,19,11.34,2.91
Hai Phong,2023-01-25,3,17.7,6.9,15.6,3.5,2023-01-25T06:31,2023-01-25T17:39,40033.14,36143.0,,,0.0,0.0,0.0,0.0,0.0,,13.6,27.0,79,16.91,2.89
Hai Phong,2023-01-26,51,20.8,10.5,20.9,9.6,2023-01-26T06:31,2023-01-26T17:39,40084.05,24191.16,,,0.7,0.7,0.0,0.0,6.0,,12.5,23.8,95,10.25,1.99
Hai Phong,2023-01-27,51,17.1,11.3,15.7,8.2,2023-01-27T06:31,2023-01-27T17:40,40136.02,19216.32,,,0.2,0.2,0.0,0.0,2.0,,19.2,34.2,23,9.36,2.57
Hai Phong,2023-01-28,3,18.1,8.5,16.5,4.7,2023-01-28T06:31,2023-01-28T17:40,40188.96,36305.18,,,0.0,0.0,0.0,0.0,0.0,,14.9,30.6,39,18.76,3.6
Hai Phong,2023-01-29,0,19.5,7.1,18.4,4.2,2023-01-29T06:30,2023-01-29T17:41,40242.81,36305.53,,,0.0,0.0,0.0,0.0,0.0,,13.6,26.3,51,18.85,3.28
Hai Phong,2023-01-30,0,20.2,7.5,19.2,5.2,2023-01-30T06:30,2023-01-30T17:42,40297.51,36394.83,,,0.0,0.0,0.0,0.0,0.0,,14.1,28.8,82,18.96,3.32
Hai Phong,2023-01-31,0,20.9,9.0,20.6,7.3,2023-01-31T06:30,2023-01-31T17:42,40352.98,36396.04,,,0.0,0.0,0.0,0.0,0.0,,15.2,32.4,113,18.88,3.14
Hai Phong,2023-02-01,51,24.0,13.5,24.6,13.2,2023-02-01T06:30,2023-02-01T17:43,40409.16,25605.21,,,0.1,0.1,0.0,0.0,1.0,,14.1,31.0,124,12.28,2.37
Hai Phong,2023-02-02,51,24.3,18.8,25.8,20.2,2023-02-02T06:29,2023-02-02T17:44,40465.99,4512.47,,,1.7,1.7,0.0,0.0,13.0,,15.3,30.2,97,7.28,1.58
Hai Phong,2023-02-03,53,20.7,18.3,21.8,19.5,2023-02-03T06:29,2023-02-03T17:44,40523.39,0.0,,,2.7,2.7,0.0,0.0,12.0,,17.4,32.4,86,2.9,0.85
Hai Phong,2023-02-04,53,22.2,18.2,24.5,19.1,2023-02-04T06:28,2023-02-04T17:45,40581.3,1386.95,,,2.6,2.6,0.0,0.0,12.0,,13.8,24.1,101,4.06,0.92
Hai Phong,2023-02-05,63,20.1,18.5,21.4,19.2,2023-02-05T06:28,2023-02-05T17:45,40639.68,0.0,,,12.0,12.0,0.0,0.0,10.0,,18.4,34.2,95,4.0,0.9
Hai Phong,2023-02-06,51,21.1,18.4,23.0,19.0,2023-02-06T06:28,2023-02-06T17:46,40698.43,899.57,,,1.6,1.6,0.0,0.0,11.0,,14.0,25.6,96,4.46,1.01
Hai Phong,2023-02-07,51,22.6,19.1,24.0,20.2,2023-02-07T06:27,2023-02-07T17:47,40757.53,0.0,,,0.5,0.5,0.0,0.0,5.0,,15.2,27.4,99,5.14,1.23
Hai Phong,2023-02-08,63,22.6,19.0,24.4,19.8,2023-02-08T06:27,2023-02-08T17:47,40817.47,887.09,,,8.9,8.9,0.0,0.0,13.0,,17.5,32.4,106,5.53,1.16
Hai Phong,2023-02-09,51,23.4,19.2,25.8,21.0,2023-02-09T06:26,2023-02-09T17:48,40878.46,0.0,,,0.8,0.8,0.0,0.0,6.0,,13.2,25.6,106,3.54,0.91
Hai Phong,2023-02-10,53,23.6,18.6,26.0,21.0,2023-02-10T06:26,2023-02-10T17:48,40940.41,0.0,,,1.9,1.9,0.0,0.0,8.0,,16.4,31.7,123,5.27,1.11
Hai Phong,2023-02-11,51,25.5,20.5,26.8,23.2,2023-02-11T06:25,2023-02-11T17:49,41003.26,5037.55,,,0.1,0.1,0.0,0.0,1.0,,23.9,46.8,147,7.48,1.52
Hai Phong,2023-02-12,3,28.4,20.1,31.2,22.4,2023-02-12T06:25,2023-02-12T17:49,41066.94,18923.87,,,0.0,0.0,0.0,0.0,0.0,,20.5,40.3,145,12.59,2.46
Hai Phong,2023-02-13,51,27.1,20.2,31.0,21.3,2023-02-13T06:24,2023-02-13T17:50,41131.38,22827.37,,,0.6,0.6,0.0,0.0,6.0,,20.2,36.0,100,11.6,2.57
Hai Phong,2023-02-14,51,21.6,16.2,21.7,14.9,2023-02-14T06:24,2023-02-14T17:50,41196.5,619.45,,,0.6,0.6,0.0,0.0,3.0,,16.9,30.6,25,4.65,1.92
Hai Phong,2023-02-15,51,19.8,14.7,19.2,12.2,2023-02-15T06:23,2023-02-15T17:51,41262.25,7908.3,,,0.4,0.4,0.0,0.0,3.0,,11.6,25.2,35,9.13,2.3
Hai Phong,2023-02-16,3,19.1,13.9,18.4,13.6,2023-02-16T06:22,2023-02-16T17:51,41328.57,4520.58,,,0.0,0.0,0.0,0.0,0.0,,11.5,21.6,60,6.06,1.64
Hai Phong,2023-02-17,3,21.3,13.1,21.1,13.0,2023-02-17T06:22,2023-02-17T17:52,41395.38,10220.14,,,0.0,0.0,0.0,0.0,0.0,,12.7,27.0,84,8.68,1.82
Hai Phong,2023-02-18,51,23.5,16.0,25.0,17.1,2023-02-18T06:21,2023-02-18T17:52,41462.61,22875.83,,,0.9,0.9,0.0,0.0,6.0,,13.7,27.7,94,11.64,2.28
Hai Phong,2023-02-19,61,24.5,17.0,26.4,17.0,2023-02-19T06:21,2023-02-19T17:53,41530.22,11431.99,,,4.7,4.7,0.0,0.0,3.0,,11.4,23.8,29,10.62,2.25
Hai Phong,2023-02-20,2,23.9,14.5,25.1,14.1,2023-02-20T06:20,2023-02-20T17:53,41598.14,37048.1,,,0.0,0.0,0.0,0.0,0.0,,14.8,30.2,90,18.35,3.53
Hai Phong,2023-02-21,1,24.2,15.6,24.7,15.8,2023-02-21T06:19,2023-02-21T17:54,41666.3,36692.11,,,0.0,0.0,0.0,0.0,0.0,,18.9,38.2,93,18.84,3.55
Hai Phong,2023-02-22,3,22.5,17.1,21.4,17.5,2023-02-22T06:19,2023-02-22T17:54,41734.65,32969.95,,,0.0,0.0,0.0,0.0,0.0,,21.7,41.8,98,13.48,2.79
Hai Phong,2023-02-23,3,23.4,16.5,23.8,17.4,2023-02-23T06:18,2023-02-23T17:55,41803.12,36445.98,,,0.0,0.0,0.0,0.0,0.0,,15.9,32.0,107,16.09,3.08
Hai Phong,2023-02-24,51,22.1,16.2,21.6,16.3,2023-02-24T06:17,2023-02-24T17:55,41871.66,517.8,,,0.4,0.4,0.0,0.0,2.0,,15.6,31.3,43,6.52,2.15
Hai Phong,2023-02-25,3,23.0,15.1,22.5,12.6,2023-02-25T06:16,2023-02-25T17:55,41940.22,37291.05,,,0.0,0.0,0.0,0.0,0.0,,14.5,30.2,45,19.78,4.36
Hai Phong,2023-02-26,0,20.5,11.2,20.1,9.6,2023-02-26T06:16,2023-02-26T17:56,42008.72,37605.91,,,0.0,0.0,0.0,0.0,0.0,,15.0,28.4,74,20.39,3.81
Hai Phong,2023-02-27,3,21.9,11.3,20.4,9.6,2023-02-27T06:15,2023-02-27T17:56,42077.14,36362.48,,,0.0,0.0,0.0,0.0,0.0,,14.0,28.1,88,15.88,3.08
Hai Phong,2023-02-28,51,22.9,13.6,22.8,13.1,2023-02-28T06:14,2023-02-28T17:57,42145.95,36241.5,,,0.2,0.2,0.0,0.0,2.0,,13.2,25.9,112,15.04,2.85
Hai Phong,2023-03-01,51,23.9,13.6,24.2,13.6,2023-03-01T06:13,2023-03-01T17:57,42215.36,34009.42,,,0.7,0.7,0.0,0.0,5.0,,12.9,27.7,94,14.31,2.76
Hai Phong,2023-03-02,1,26.3,15.8,27.2,16.6,2023-03-02T06:13,2023-03-02T17:57,42285.3,37232.79,,,0.0,0.0,0.0,0.0,0.0,,17.8,35.3,85,19.39,4.0
Hai Phong,2023-03-03,51,24.0,16.7,24.3,17.4,2023-03-03T06:12,2023-03-03T17:58,42355.75,34834.94,,,0.2,0.2,0.0,0.0,2.0,,21.6,40.0,94,15.03,2.9
Hai Phong,2023-03-04,3,24.4,16.2,25.8,16.4,2023-03-04T06:11,2023-03-04T17:58,42426.61,33324.7,,,0.0,0.0,0.0,0.0,0.0,,14.8,31.3,90,16.61,3.23
Hai Phong,2023-03-05,1,25.6,14.7,26.7,15.1,2023-03-05T06:10,2023-03-05T17:59,42497.86,37542.87,,,0.0,0.0,0.0,0.0,0.0,,15.0,32.4,102,18.59,3.64
Hai Phong,2023-03-06,51,24.8,15.8,26.0,16.2,2023-03-06T06:09,2023-03-06T17:59,42569.44,36530.54,,,0.2,0.2,0.0,0.0,2.0,,17.2,34.2,108,16.3,3.16
Hai Phong,2023-03-07,3,25.8,17.2,27.2,18.0,2023-03-07T06:09,2023-03-07T17:59,42641.29,36647.11,,,0.0,0.0,0.0,0.0,0.0,,14.8,29.5,117,17.36,3.48
Hai Phong,2023-03-08,51,25.0,17.4,26.1,18.8,2023-03-08T06:08,2023-03-08T18:00,42713.36,19558.86,,,0.2,0.2,0.0,0.0,2.0,,11.4,25.2,121,12.12,2.55
Hai Phong,2023-03-09,51,27.1,17.4,29.7,19.1,2023-03-09T06:07,2023-03-09T18:00,42785.59,37248.25,,,0.2,0.2,0.0,0.0,2.0,,15.6,32.8,126,16.71,3.39
Hai Phong,2023-03-10,3,26.3,16.1,27.8,17.8,2023-03-10T06:06,2023-03-10T18:00,42857.95,37286.06,,,0.0,0.0,0.0,0.0,0.0,,15.5,33.5,138,19.87,3.82
Hai Phong,2023-03-11,51,25.6,19.1,26.4,21.2,2023-03-11T06:05,2023-03-11T18:01,42930.36,22913.23,,,0.4,0.4,0.0,0.0,4.0,,15.2,30.2,134,12.09,2.62
Hai Phong,2023-03-12,61,28.3,17.8,30.8,19.0,2023-03-12T06:04,2023-03-12T18:01,43002.8,18446.11,,,2.8,2.8,0.0,0.0,4.0,,15.9,29.2,71,13.73,3.07
Hai Phong,2023-03-13,51,22.4,16.2,21.3,14.6,2023-03-13T06:03,2023-03-13T18:01,43075.2,11787.94,,,0.6,0.6,0.0,0.0,4.0,,16.9,30.2,2,8.93,2.69
Hai Phong,2023-03-14,3,24.6,13.8,25.9,13.3,2023-03-14T06:03,2023-03-14T18:02,43147.51,37413.26,,,0.0,0.0,0.0,0.0,0.0,,16.8,34.2,157,20.14,3.79
Hai Phong,2023-03-15,51,23.9,17.9,25.0,19.6,2023-03-15T06:02,2023-03-15T18:02,43219.69,2778.99,,,0.8,0.8,0.0,0.0,5.0,,18.7,35.6,126,7.29,1.73
Hai Phong,2023-03-16,51,27.0,18.7,28.8,21.0,2023-03-16T06:01,2023-03-16T18:02,43291.68,32271.55,,,0.6,0.6,0.0,0.0,5.0,,18.2,36.7,148,16.42,3.33
Hai Phong,2023-03-17,51,24.8,19.4,26.3,22.1,2023-03-17T06:00,2023-03-17T18:03,43363.43,1796.59,,,0.7,0.7,0.0,0.0,4.0,,17.4,33.1,148,7.25,1.7
Hai Phong,2023-03-18,51,26.5,18.2,27.9,20.1,2023-03-18T05:59,2023-03-18T18:03,43434.89,21856.65,,,0.3,0.3,0.0,0.0,2.0,,15.2,32.0,133,13.64,2.82
Hai Phong,2023-03-19,51,26.3,19.9,27.1,22.7,2023-03-19T05:58,2023-03-19T18:03,43506.02,23346.18,,,0.2,0.2,0.0,0.0,2.0,,21.8,42.8,149,13.43,2.81
Hai Phong,2023-03-20,51,26.1,20.4,27.8,23.4,2023-03-20T05:57,2023-03-20T18:04,43577.29,2564.93,,,1.0,1.0,0.0,0.0,6.0,,20.7,40.3,153,8.27,1.84
Hai Phong,2023-03-21,3,29.5,21.4,33.9,24.9,2023-03-21T05:56,2023-03-21T18:04,43648.86,26070.42,,,0.0,0.0,0.0,0.0,0.0,,16.3,32.0,147,15.14,3.17
Hai Phong,2023-03-22,3,33.0,21.5,39.8,24.5,2023-03-22T05:56,2023-03-22T18:04,43720.69,39085.41,,,0.0,0.0,0.0,0.0,0.0,,16.0,32.0,141,19.87,4.38
Hai Phong,2023-03-23,1,32.1,22.7,37.4,25.9,2023-03-23T05:55,2023-03-23T18:05,43792.74,39490.46,,,0.0,0.0,0.0,0.0,0.0,,15.4,32.4,135,20.45,4.49
Hai Phong,2023-03-24,51,29.7,22.7,34.6,26.1,2023-03-24T05:54,2023-03-24T18:05,43864.96,38674.79,,,0.2,0.2,0.0,0.0,1.0,,18.4,36.4,117,20.51,4.27
Hai Phong,2023-03-25,3,27.6,22.8,30.5,25.2,2023-03-25T05:53,2023-03-25T18:05,43937.31,7963.4,,,0.0,0.0,0.0,0.0,0.0,,18.1,33.5,96,8.18,2.16
Hai Phong,2023-03-26,61,24.4,18.8,26.0,20.2,2023-03-26T05:52,2023-03-26T18:05,44009.73,13920.85,,,4.2,4.2,0.0,0.0,10.0,,13.7,25.9,73,9.54,2.24
Hai Phong,2023-03-27,55,20.6,18.4,23.3,19.3,2023-03-27T05:51,2023-03-27T18:06,44082.19,0.0,,,5.0,5.0,0.0,0.0,19.0,,10.8,19.1,360,4.53,1.07
