Province,Date,Weather Code,Max Temp (°C),Min Temp (°C),Max Apparent Temp (°C),Min Apparent Temp (°C),Sunrise,Sunset,Daylight Duration (s),Sunshine Duration (s),UV Index Max,UV Index Clear Sky Max,Precipitation (mm),Rain (mm),Showers (mm),Snowfall (mm),Precipitation Hours,Precipitation Probability Max (%),Max Wind Speed (m/s),Max Wind Gusts (m/s),Dominant Wind Direction (°),Shortwave Radiation Sum (MJ/m²),Reference Evapotranspiration (mm)
Ca Mau,2022-12-06,53,30.7,24.6,35.4,28.9,2022-12-06T06:01,2022-12-06T17:39,41827.76,38299.82,,,1.4,1.4,0.0,0.0,6.0,,18.1,37.4,74,17.55,3.95
Ca Mau,2022-12-07,63,29.0,23.9,32.1,28.1,2022-12-07T06:02,2022-12-07T17:39,41817.75,23769.75,,,8.8,8.8,0.0,0.0,16.0,,21.9,45.7,61,12.58,2.72
Ca Mau,2022-12-08,51,30.4,23.7,33.0,28.2,2022-12-08T06:02,2022-12-08T17:39,41808.46,36000.0,,,1.2,1.2,0.0,0.0,9.0,,21.0,40.3,69,17.47,3.97
Ca Mau,2022-12-09,53,29.4,24.4,32.7,28.5,2022-12-09T06:03,2022-12-09T17:40,41799.91,36815.39,,,2.2,2.2,0.0,0.0,8.0,,23.6,44.6,69,16.56,3.8
Ca Mau,2022-12-10,61,30.3,23.9,35.5,28.1,2022-12-10T06:03,2022-12-10T17:40,41792.01,29600.27,,,2.9,2.9,0.0,0.0,6.0,,14.9,32.0,68,15.01,3.35
Ca Mau,2022-12-11,53,29.3,25.1,32.3,28.4,2022-12-11T06:04,2022-12-11T17:40,41784.72,36818.22,,,1.6,1.6,0.0,0.0,7.0,,20.9,40.0,83,17.76,4.13
Ca Mau,2022-12-12,51,29.2,24.8,32.1,27.2,2022-12-12T06:04,2022-12-12T17:41,41778.05,37664.8,,,1.0,1.0,0.0,0.0,6.0,,21.7,41.4,84,17.95,4.29
Ca Mau,2022-12-13,51,29.4,23.3,32.0,26.4,2022-12-13T06:05,2022-12-13T17:41,41772.0,38337.96,,,0.2,0.2,0.0,0.0,2.0,,18.0,35.3,76,18.03,4.15
Ca Mau,2022-12-14,51,29.7,22.2,32.6,25.2,2022-12-14T06:05,2022-12-14T17:42,41766.57,38127.84,,,1.6,1.6,0.0,0.0,6.0,,16.4,32.4,66,18.31,3.88
Ca Mau,2022-12-15,51,29.5,21.6,33.2,25.4,2022-12-15T06:06,2022-12-15T17:42,41761.78,37812.48,,,1.2,1.2,0.0,0.0,6.0,,15.1,32.0,61,17.98,3.7
Ca Mau,2022-12-16,51,30.2,23.1,34.0,27.4,2022-12-16T06:07,2022-12-16T17:42,41757.62,14979.52,,,0.2,0.2,0.0,0.0,1.0,,12.0,25.9,71,11.62,2.72
Ca Mau,2022-12-17,51,29.1,24.9,31.2,28.5,2022-12-17T06:07,2022-12-17T17:43,41754.1,14248.31,,,0.2,0.2,0.0,0.0,2.0,,22.8,48.6,66,9.41,3.0
Ca Mau,2022-12-18,53,29.7,23.2,30.3,24.6,2022-12-18T06:08,2022-12-18T17:43,41751.23,36590.31,,,1.6,1.6,0.0,0.0,8.0,,30.9,57.6,54,16.02,4.2
Ca Mau,2022-12-19,3,29.5,22.1,30.5,22.0,2022-12-19T06:08,2022-12-19T17:44,41749.01,37964.79,,,0.0,0.0,0.0,0.0,0.0,,26.9,51.8,48,19.23,4.92
Ca Mau,2022-12-20,3,30.2,21.6,33.2,22.1,2022-12-20T06:09,2022-12-20T17:44,41747.44,36853.81,,,0.0,0.0,0.0,0.0,0.0,,19.8,39.2,44,17.13,4.17
Ca Mau,2022-12-21,51,31.3,22.0,35.2,25.1,2022-12-21T06:09,2022-12-21T17:45,41746.53,38065.69,,,0.2,0.2,0.0,0.0,2.0,,11.9,27.0,42,19.95,4.28
Ca Mau,2022-12-22,53,30.5,22.5,35.9,26.5,2022-12-22T06:10,2022-12-22T17:45,41746.29,37142.02,,,1.9,1.9,0.0,0.0,5.0,,9.2,24.1,86,17.38,3.56
Ca Mau,2022-12-23,3,30.4,21.6,32.7,25.3,2022-12-23T06:10,2022-12-23T17:46,41746.71,37164.0,,,0.0,0.0,0.0,0.0,0.0,,17.0,34.2,69,18.28,4.17
Ca Mau,2022-12-24,3,29.0,21.3,29.9,23.7,2022-12-24T06:11,2022-12-24T17:46,41747.8,29507.61,,,0.0,0.0,0.0,0.0,0.0,,19.8,37.8,80,15.42,3.75
Ca Mau,2022-12-25,3,30.6,19.2,33.2,21.2,2022-12-25T06:11,2022-12-25T17:47,41749.57,36000.0,,,0.0,0.0,0.0,0.0,0.0,,17.7,34.2,71,20.1,4.35
Ca Mau,2022-12-26,3,28.3,20.3,29.7,21.7,2022-12-26T06:12,2022-12-26T17:47,41752.01,8653.41,,,0.0,0.0,0.0,0.0,0.0,,10.9,23.8,52,10.25,2.59
Ca Mau,2022-12-27,51,27.8,19.9,31.9,22.5,2022-12-27T06:12,2022-12-27T17:48,41755.13,30980.86,,,1.1,1.1,0.0,0.0,7.0,,13.2,25.2,84,14.25,3.03
Ca Mau,2022-12-28,3,30.3,20.0,33.3,22.4,2022-12-28T06:12,2022-12-28T17:48,41758.93,36550.23,,,0.0,0.0,0.0,0.0,0.0,,10.4,23.8,15,18.23,3.88
Ca Mau,2022-12-29,3,31.3,21.2,34.1,24.4,2022-12-29T06:13,2022-12-29T17:49,41763.43,37841.12,,,0.0,0.0,0.0,0.0,0.0,,10.8,25.9,75,19.39,4.23
Ca Mau,2022-12-30,51,29.1,20.9,32.8,24.5,2022-12-30T06:13,2022-12-30T17:49,41768.65,20300.07,,,0.2,0.2,0.0,0.0,2.0,,13.0,25.9,74,13.08,2.9
Ca Mau,2022-12-31,3,30.8,21.4,33.8,24.9,2022-12-31T06:14,2022-12-31T17:50,41774.62,33439.5,,,0.0,0.0,0.0,0.0,0.0,,13.6,28.4,47,18.41,4.01
Can Tho,2022-01-01,3,29.8,21.9,33.5,23.1,2022-01-01T06:13,2022-01-01T17:46,41578.38,36225.89,,,0.0,0.0,0.0,0.0,0.0,,12.9,22.3,57,16.39,3.51
Can Tho,2022-01-02,3,31.1,22.6,35.1,26.5,2022-01-02T06:14,2022-01-02T17:47,41586.44,35749.07,,,0.0,0.0,0.0,0.0,0.0,,13.8,30.6,69,19.41,4.26
Can Tho,2022-01-03,55,30.5,23.7,33.7,27.0,2022-01-03T06:14,2022-01-03T17:47,41595.21,33663.74,,,1.6,1.6,0.0,0.0,2.0,,14.3,33.1,90,16.91,3.9
Can Tho,2022-01-04,51,31.9,23.0,36.0,27.3,2022-01-04T06:15,2022-01-04T17:48,41604.77,37316.32,,,0.3,0.3,0.0,0.0,3.0,,14.0,25.9,94,18.91,4.28
Can Tho,2022-01-05,53,30.8,23.4,36.3,28.1,2022-01-05T06:15,2022-01-05T17:48,41615.17,32371.54,,,1.4,1.4,0.0,0.0,6.0,,9.4,22.7,90,16.36,3.44
Can Tho,2022-01-06,51,30.7,23.1,35.8,27.3,2022-01-06T06:15,2022-01-06T17:49,41626.36,29802.17,,,1.2,1.2,0.0,0.0,7.0,,10.5,22.7,102,15.42,3.3
Can Tho,2022-01-07,51,31.9,23.7,35.8,27.6,2022-01-07T06:16,2022-01-07T17:49,41638.31,37732.97,,,0.3,0.3,0.0,0.0,2.0,,16.0,27.7,96,20.03,4.63
Can Tho,2022-01-08,51,31.7,23.0,35.6,27.0,2022-01-08T06:16,2022-01-08T17:50,41651.03,37960.17,,,0.3,0.3,0.0,0.0,2.0,,16.3,28.1,84,19.23,4.34
Can Tho,2022-01-09,2,31.3,22.4,35.7,26.4,2022-01-09T06:16,2022-01-09T17:51,41664.46,38191.5,,,0.0,0.0,0.0,0.0,0.0,,14.2,25.6,105,20.01,4.25
Can Tho,2022-01-10,51,31.5,23.9,34.4,27.2,2022-01-10T06:16,2022-01-10T17:51,41678.59,37921.77,,,0.2,0.2,0.0,0.0,2.0,,20.6,38.5,105,19.84,4.72
Can Tho,2022-01-11,51,30.5,22.8,33.9,25.3,2022-01-11T06:17,2022-01-11T17:52,41693.39,38207.23,,,1.0,1.0,0.0,0.0,5.0,,18.8,34.6,101,17.77,4.3
Can Tho,2022-01-12,3,30.7,22.7,32.8,24.8,2022-01-12T06:17,2022-01-12T17:52,41708.84,38414.07,,,0.0,0.0,0.0,0.0,0.0,,18.7,37.1,100,20.12,4.91
Can Tho,2022-01-13,3,29.8,22.4,31.7,25.4,2022-01-13T06:17,2022-01-13T17:53,41724.91,37630.41,,,0.0,0.0,0.0,0.0,0.0,,17.1,34.6,98,17.53,4.13
Can Tho,2022-01-14,3,31.3,21.1,33.6,23.3,2022-01-14T06:17,2022-01-14T17:53,41741.59,36221.95,,,0.0,0.0,0.0,0.0,0.0,,14.8,30.2,99,20.87,4.93
Can Tho,2022-01-15,3,31.6,21.2,34.9,24.2,2022-01-15T06:18,2022-01-15T17:54,41758.83,38416.83,,,0.0,0.0,0.0,0.0,0.0,,16.3,29.9,100,21.36,4.92
Can Tho,2022-01-16,3,32.4,21.6,34.0,24.3,2022-01-16T06:18,2022-01-16T17:54,41776.62,38181.92,,,0.0,0.0,0.0,0.0,0.0,,22.5,42.5,105,20.95,5.15
Can Tho,2022-01-17,51,31.2,23.2,34.2,25.5,2022-01-17T06:18,2022-01-17T17:55,41794.93,37669.46,,,0.1,0.1,0.0,0.0,1.0,,14.4,30.6,98,18.41,4.6
Can Tho,2022-01-18,51,31.3,22.8,34.9,25.6,2022-01-18T06:18,2022-01-18T17:55,41813.75,38507.63,,,0.4,0.4,0.0,0.0,3.0,,14.8,26.6,99,20.09,4.61
Can Tho,2022-01-19,51,30.5,22.4,34.1,26.1,2022-01-19T06:18,2022-01-19T17:56,41833.04,35548.34,,,0.8,0.8,0.0,0.0,6.0,,12.7,25.6,98,18.4,4.05
Can Tho,2022-01-20,51,31.0,21.5,35.1,24.8,2022-01-20T06:19,2022-01-20T17:56,41852.78,38323.74,,,0.5,0.5,0.0,0.0,4.0,,16.5,28.4,111,20.24,4.5
Can Tho,2022-01-21,51,31.5,22.0,35.8,25.5,2022-01-21T06:19,2022-01-21T17:57,41872.95,38420.98,,,0.1,0.1,0.0,0.0,1.0,,16.1,29.9,122,20.55,4.6
Can Tho,2022-01-22,3,31.5,22.4,35.0,26.4,2022-01-22T06:19,2022-01-22T17:57,41893.52,37614.31,,,0.0,0.0,0.0,0.0,0.0,,15.1,29.9,124,18.25,4.23
Can Tho,2022-01-23,51,31.3,22.5,35.5,26.8,2022-01-23T06:19,2022-01-23T17:57,41914.48,38304.08,,,0.7,0.7,0.0,0.0,4.0,,11.6,25.6,129,19.42,4.21
Can Tho,2022-01-24,51,31.8,22.0,36.9,26.1,2022-01-24T06:19,2022-01-24T17:58,41936.03,38465.19,,,0.3,0.3,0.0,0.0,3.0,,13.4,23.8,128,20.1,4.29
Can Tho,2022-01-25,51,31.5,22.7,36.2,27.3,2022-01-25T06:19,2022-01-25T17:58,41958.23,38236.38,,,0.6,0.6,0.0,0.0,3.0,,14.6,31.7,105,17.98,4.01
Can Tho,2022-01-26,53,32.0,22.9,37.2,26.9,2022-01-26T06:19,2022-01-26T17:59,41981.07,38343.66,,,2.1,2.1,0.0,0.0,4.0,,14.8,31.3,111,19.27,4.2
Can Tho,2022-01-27,3,32.6,22.7,36.9,27.0,2022-01-27T06:19,2022-01-27T17:59,42004.5,38292.59,,,0.0,0.0,0.0,0.0,0.0,,13.8,25.9,130,20.49,4.43
Can Tho,2022-01-28,3,32.3,22.6,37.3,27.0,2022-01-28T06:19,2022-01-28T17:59,42028.49,37525.32,,,0.0,0.0,0.0,0.0,0.0,,11.6,23.0,217,20.22,4.45
Can Tho,2022-01-29,3,32.6,22.0,37.2,26.2,2022-01-29T06:19,2022-01-29T18:00,42053.0,38003.31,,,0.0,0.0,0.0,0.0,0.0,,9.9,23.8,192,21.02,4.52
Can Tho,2022-01-30,51,32.0,23.1,36.9,27.7,2022-01-30T06:19,2022-01-30T18:00,42078.0,38394.97,,,0.5,0.5,0.0,0.0,2.0,,14.3,29.5,151,20.47,4.52
Can Tho,2022-01-31,3,32.0,23.6,34.7,27.8,2022-01-31T06:19,2022-01-31T18:01,42103.46,38676.36,,,0.0,0.0,0.0,0.0,0.0,,19.4,39.2,109,22.2,5.17
Can Tho,2022-02-01,51,32.3,23.7,35.2,27.5,2022-02-01T06:19,2022-02-01T18:01,42129.34,38612.69,,,0.3,0.3,0.0,0.0,2.0,,20.5,41.4,105,21.0,5.21
Can Tho,2022-02-02,3,32.5,24.0,34.6,27.0,2022-02-02T06:19,2022-02-02T18:01,42155.62,38808.16,,,0.0,0.0,0.0,0.0,0.0,,20.7,42.1,108,22.22,5.55
Can Tho,2022-02-03,3,33.3,23.7,35.9,26.8,2022-02-03T06:19,2022-02-03T18:02,42182.27,38830.11,,,0.0,0.0,0.0,0.0,0.0,,21.6,41.4,105,21.4,5.45
Can Tho,2022-02-04,51,33.4,24.3,35.2,27.1,2022-02-04T06:19,2022-02-04T18:02,42209.24,38763.98,,,0.2,0.2,0.0,0.0,2.0,,22.0,45.0,95,21.65,5.83
Can Tho,2022-02-05,3,33.0,23.6,36.2,27.0,2022-02-05T06:18,2022-02-05T18:02,42236.51,38300.77,,,0.0,0.0,0.0,0.0,0.0,,19.4,45.0,88,20.47,5.2
Can Tho,2022-02-06,3,33.2,23.5,34.3,27.2,2022-02-06T06:18,2022-02-06T18:03,42264.05,38627.2,,,0.0,0.0,0.0,0.0,0.0,,24.1,48.2,82,21.52,5.53
Can Tho,2022-02-07,51,33.1,24.9,35.8,28.9,2022-02-07T06:18,2022-02-07T18:03,42291.84,34295.94,,,0.6,0.6,0.0,0.0,4.0,,19.8,38.2,93,20.17,5.21
Can Tho,2022-02-08,51,33.5,24.6,36.8,27.9,2022-02-08T06:18,2022-02-08T18:03,42319.83,33817.82,,,0.5,0.5,0.0,0.0,2.0,,17.3,38.2,100,17.9,4.77
Can Tho,2022-02-09,3,32.9,24.2,35.1,27.5,2022-02-09T06:18,2022-02-09T18:03,42348.01,38678.57,,,0.0,0.0,0.0,0.0,0.0,,22.5,44.6,97,21.38,5.56
Can Tho,2022-02-10,3,33.6,24.9,35.6,27.7,2022-02-10T06:17,2022-02-10T18:04,42376.34,38598.5,,,0.0,0.0,0.0,0.0,0.0,,22.5,47.2,96,21.64,5.94
Can Tho,2022-02-11,51,33.3,24.8,35.7,27.7,2022-02-11T06:17,2022-02-11T18:04,42404.79,38615.58,,,0.1,0.1,0.0,0.0,1.0,,22.7,45.7,96,22.23,5.8
Can Tho,2022-02-12,51,32.5,25.1,34.4,28.0,2022-02-12T06:17,2022-02-12T18:04,42433.34,30764.55,,,0.2,0.2,0.0,0.0,2.0,,19.1,38.2,96,18.12,4.84
Can Tho,2022-02-13,55,31.1,24.8,33.8,27.4,2022-02-13T06:17,2022-02-13T18:04,42462.24,39012.36,,,1.7,1.7,0.0,0.0,4.0,,22.7,47.2,106,19.39,4.66
Can Tho,2022-02-14,51,33.2,24.8,36.3,28.4,2022-02-14T06:17,2022-02-14T18:05,42491.55,39026.21,,,0.1,0.1,0.0,0.0,1.0,,24.4,47.2,104,22.3,5.75
Can Tho,2022-02-15,55,32.5,25.4,34.9,27.6,2022-02-15T06:16,2022-02-15T18:05,42521.27,38851.32,,,1.7,1.7,0.0,0.0,5.0,,26.1,50.4,99,21.07,5.64
Can Tho,2022-02-16,61,31.6,24.4,35.0,28.2,2022-02-16T06:16,2022-02-16T18:05,42551.35,38767.09,,,2.4,2.4,0.0,0.0,5.0,,20.0,40.0,109,19.44,4.48
Can Tho,2022-02-17,53,33.0,24.4,36.7,28.6,2022-02-17T06:16,2022-02-17T18:05,42581.77,37767.02,,,1.6,1.6,0.0,0.0,7.0,,16.1,33.8,114,21.83,5.19
Can Tho,2022-02-18,3,33.1,24.1,35.5,28.4,2022-02-18T06:15,2022-02-18T18:05,42612.49,39072.9,,,0.0,0.0,0.0,0.0,0.0,,19.3,37.1,113,18.96,4.87
Can Tho,2022-02-19,3,33.6,23.0,38.2,27.4,2022-02-19T06:15,2022-02-19T18:06,42643.49,39179.74,,,0.0,0.0,0.0,0.0,0.0,,10.9,26.6,137,22.75,5.19
Can Tho,2022-02-20,53,32.8,23.8,37.6,28.9,2022-02-20T06:15,2022-02-20T18:06,42674.74,38543.59,,,1.6,1.6,0.0,0.0,5.0,,13.2,31.3,129,19.71,4.57
Can Tho,2022-02-21,53,32.8,23.5,37.3,28.4,2022-02-21T06:14,2022-02-21T18:06,42706.21,36056.45,,,1.7,1.7,0.0,0.0,5.0,,18.6,40.3,118,19.65,4.78
Can Tho,2022-02-22,53,33.4,23.5,36.8,27.5,2022-02-22T06:14,2022-02-22T18:06,42737.88,35231.09,,,1.0,1.0,0.0,0.0,5.0,,12.1,27.7,31,19.33,4.31
Can Tho,2022-02-23,61,31.6,23.8,35.6,28.7,2022-02-23T06:13,2022-02-23T18:06,42769.71,36456.31,,,3.1,3.1,0.0,0.0,10.0,,12.6,29.2,51,18.15,4.01
Can Tho,2022-02-24,53,32.4,23.8,35.6,27.2,2022-02-24T06:13,2022-02-24T18:06,42801.68,31324.6,,,0.7,0.7,0.0,0.0,2.0,,15.3,38.9,35,19.8,4.59
Can Tho,2022-02-25,51,30.8,23.4,31.7,24.9,2022-02-25T06:13,2022-02-25T18:06,42833.77,10493.08,,,0.2,0.2,0.0,0.0,2.0,,20.0,41.4,58,11.3,3.68
Can Tho,2022-02-26,3,33.5,23.6,34.8,27.3,2022-02-26T06:12,2022-02-26T18:07,42865.94,39335.58,,,0.0,0.0,0.0,0.0,0.0,,25.3,51.8,88,22.46,6.18
Can Tho,2022-02-27,51,33.2,24.2,34.2,27.0,2022-02-27T06:12,2022-02-27T18:07,42898.16,39864.85,,,0.1,0.1,0.0,0.0,1.0,,27.6,53.3,92,23.07,6.34
Can Tho,2022-02-28,3,33.5,24.4,35.6,26.8,2022-02-28T06:11,2022-02-28T18:07,42930.42,39980.3,,,0.0,0.0,0.0,0.0,0.0,,22.7,45.4,101,23.27,6.18
Can Tho,2022-03-01,3,34.3,24.8,36.7,27.4,2022-03-01T06:11,2022-03-01T18:07,42962.69,39990.41,,,0.0,0.0,0.0,0.0,0.0,,18.4,38.5,104,23.34,6.38
Can Tho,2022-03-02,53,32.8,25.8,35.2,28.0,2022-03-02T06:10,2022-03-02T18:07,42994.94,25082.81,,,0.7,0.7,0.0,0.0,2.0,,20.4,43.2,103,16.65,5.12
Can Tho,2022-03-03,53,33.5,24.9,37.4,27.8,2022-03-03T06:10,2022-03-03T18:07,43027.14,38820.61,,,1.5,1.5,0.0,0.0,5.0,,18.0,34.2,103,21.06,5.5
Can Tho,2022-03-04,3,34.7,24.7,38.6,28.2,2022-03-04T06:09,2022-03-04T18:07,43059.28,39689.22,,,0.0,0.0,0.0,0.0,0.0,,16.5,34.9,113,23.01,5.87
Can Tho,2022-03-05,51,33.6,24.4,37.6,29.2,2022-03-05T06:09,2022-03-05T18:07,43091.58,36425.52,,,0.6,0.6,0.0,0.0,5.0,,19.8,38.9,109,21.82,5.23
Can Tho,2022-03-06,51,33.0,24.6,35.7,29.4,2022-03-06T06:08,2022-03-06T18:07,43124.12,38178.59,,,0.1,0.1,0.0,0.0,1.0,,19.9,41.8,113,20.7,5.19
Can Tho,2022-03-07,51,34.1,24.8,37.6,29.0,2022-03-07T06:08,2022-03-07T18:07,43156.89,38832.1,,,0.3,0.3,0.0,0.0,3.0,,19.2,38.2,102,21.54,5.47
Can Tho,2022-03-08,3,33.8,24.5,36.1,26.3,2022-03-08T06:07,2022-03-08T18:07,43189.86,40495.18,,,0.0,0.0,0.0,0.0,0.0,,23.0,46.1,104,24.27,6.42
Can Tho,2022-03-09,51,33.2,24.3,37.1,27.0,2022-03-09T06:07,2022-03-09T18:07,43223.0,40261.12,,,0.5,0.5,0.0,0.0,3.0,,16.3,31.7,107,22.46,5.62
Can Tho,2022-03-10,51,31.6,23.8,35.4,27.1,2022-03-10T06:06,2022-03-10T18:07,43256.29,29692.27,,,0.1,0.1,0.0,0.0,1.0,,15.3,30.6,119,16.4,4.35
Can Tho,2022-03-11,3,33.6,23.2,38.6,26.6,2022-03-11T06:06,2022-03-11T18:07,43289.71,40839.59,,,0.0,0.0,0.0,0.0,0.0,,15.5,29.9,116,23.62,5.34
Can Tho,2022-03-12,3,32.5,23.7,37.7,27.8,2022-03-12T06:05,2022-03-12T18:07,43323.23,22000.43,,,0.0,0.0,0.0,0.0,0.0,,20.2,36.4,146,15.44,3.88
Can Tho,2022-03-13,51,33.2,25.9,36.5,28.7,2022-03-13T06:05,2022-03-13T18:07,43356.84,38078.75,,,0.3,0.3,0.0,0.0,3.0,,24.2,48.6,99,20.68,5.59
Can Tho,2022-03-14,51,34.2,25.7,38.6,29.8,2022-03-14T06:04,2022-03-14T18:07,43390.51,39226.12,,,0.3,0.3,0.0,0.0,3.0,,17.9,37.1,112,20.42,5.27
Can Tho,2022-03-15,3,34.3,24.9,39.8,29.9,2022-03-15T06:04,2022-03-15T18:07,43424.21,39699.3,,,0.0,0.0,0.0,0.0,0.0,,15.8,32.8,121,22.85,5.58
Can Tho,2022-03-16,53,32.2,25.1,38.0,30.0,2022-03-16T06:03,2022-03-16T18:07,43457.93,40300.26,,,1.9,1.9,0.0,0.0,5.0,,14.7,32.8,131,21.1,4.7
Can Tho,2022-03-17,51,33.7,24.5,39.0,29.3,2022-03-17T06:02,2022-03-17T18:07,43491.63,39692.59,,,0.4,0.4,0.0,0.0,3.0,,12.1,28.4,118,22.5,5.18
Can Tho,2022-03-18,63,33.1,25.3,39.6,30.5,2022-03-18T06:02,2022-03-18T18:07,43525.3,32536.37,,,5.8,5.8,0.0,0.0,11.0,,16.1,34.2,165,20.27,4.3
Can Tho,2022-03-19,51,34.1,23.6,39.9,28.1,2022-03-19T06:01,2022-03-19T18:07,43558.92,41114.08,,,0.1,0.1,0.0,0.0,1.0,,18.3,34.2,117,23.91,5.52
Can Tho,2022-03-20,51,33.2,24.6,38.6,30.1,2022-03-20T06:01,2022-03-20T18:07,43592.46,39309.18,,,0.4,0.4,0.0,0.0,2.0,,18.1,36.7,103,22.98,5.34
Can Tho,2022-03-21,63,31.8,25.1,36.1,30.3,2022-03-21T06:00,2022-03-21T18:07,43625.89,28958.13,,,12.9,12.9,0.0,0.0,11.0,,12.8,29.5,120,16.1,3.5
Can Tho,2022-03-22,63,30.2,24.4,36.5,29.5,2022-03-22T06:00,2022-03-22T18:07,43659.2,28043.02,,,13.2,13.2,0.0,0.0,12.0,,21.0,40.7,124,16.03,3.2
Can Tho,2022-03-23,61,32.2,23.7,38.8,28.5,2022-03-23T05:59,2022-03-23T18:07,43692.35,37647.88,,,2.4,2.4,0.0,0.0,4.0,,12.9,29.9,130,20.63,4.24
Can Tho,2022-03-24,51,32.0,24.3,38.7,29.4,2022-03-24T05:58,2022-03-24T18:07,43725.34,41280.67,,,0.6,0.6,0.0,0.0,6.0,,12.7,26.6,119,23.17,4.97
Can Tho,2022-03-25,53,32.8,25.3,38.9,30.7,2022-03-25T05:58,2022-03-25T18:07,43758.37,41313.13,,,1.2,1.2,0.0,0.0,4.0,,12.6,29.5,132,22.82,5.05
Can Tho,2022-03-26,51,33.7,24.1,39.8,29.3,2022-03-26T05:57,2022-03-26T18:07,43791.52,41345.63,,,0.2,0.2,0.0,0.0,2.0,,11.3,20.2,140,23.53,5.24
Can Tho,2022-03-27,53,32.8,25.2,39.9,30.7,2022-03-27T05:57,2022-03-27T18:07,43824.77,39109.46,,,2.0,2.0,0.0,0.0,9.0,,17.1,34.2,199,21.67,4.59
Can Tho,2022-03-28,61,33.5,23.7,40.7,28.6,2022-03-28T05:56,2022-03-28T18:07,43858.1,39749.04,,,4.2,4.2,0.0,0.0,6.0,,13.0,26.3,36,23.3,4.99
Can Tho,2022-03-29,61,33.4,23.9,38.3,28.9,2022-03-29T05:56,2022-03-29T18:07,43891.49,37447.05,,,3.8,3.8,0.0,0.0,6.0,,13.1,31.7,110,20.38,4.43
Can Tho,2022-03-30,53,32.7,24.4,39.5,29.7,2022-03-30T05:55,2022-03-30T18:07,43924.92,33847.41,,,1.6,1.6,0.0,0.0,7.0,,10.9,23.8,259,22.08,4.77
Can Tho,2022-03-31,65,31.8,23.8,39.0,28.1,2022-03-31T05:54,2022-03-31T18:07,43958.36,21934.64,,,24.7,24.7,0.0,0.0,17.0,,11.5,27.0,207,18.94,3.99
Can Tho,2022-04-01,65,29.4,23.6,34.3,28.3,2022-04-01T05:54,2022-04-01T18:07,43991.8,9564.18,,,37.8,37.8,0.0,0.0,18.0,,18.3,35.6,121,12.27,2.54
Can Tho,2022-04-02,63,31.1,23.5,37.0,27.6,2022-04-02T05:53,2022-04-02T18:07,44025.2,36325.55,,,14.6,14.6,0.0,0.0,17.0,,13.2,30.2,108,19.97,3.97
Can Tho,2022-04-03,63,31.2,23.0,37.4,26.6,2022-04-03T05:53,2022-04-03T18:07,44058.56,39185.04,,,9.5,9.5,0.0,0.0,14.0,,17.2,35.6,28,21.29,4.39
Can Tho,2022-04-04,65,30.5,22.8,36.5,27.4,2022-04-04T05:52,2022-04-04T18:07,44091.84,31738.75,,,14.8,14.8,0.0,0.0,7.0,,16.7,32.4,19,18.19,3.67
Can Tho,2022-04-05,65,30.5,23.1,36.2,27.8,2022-04-05T05:52,2022-04-05T18:07,44125.02,33037.37,,,17.5,17.5,0.0,0.0,14.0,,19.4,42.1,62,18.68,3.73
Can Tho,2022-04-06,63,31.4,23.3,39.3,28.1,2022-04-06T05:51,2022-04-06T18:07,44158.08,35918.71,,,15.5,15.5,0.0,0.0,6.0,,8.3,23.8,331,23.03,4.71
Can Tho,2022-04-07,53,30.7,23.8,38.1,28.8,2022-04-07T05:50,2022-04-07T18:07,44191.0,30153.72,,,1.2,1.2,0.0,0.0,4.0,,9.8,22.3,236,18.99,3.95
Can Tho,2022-04-08,63,30.5,23.3,37.1,28.0,2022-04-08T05:50,2022-04-08T18:07,44223.76,34437.18,,,7.3,7.3,0.0,0.0,7.0,,10.2,23.8,209,21.53,4.33
Can Tho,2022-04-09,51,30.9,23.3,37.6,27.9,2022-04-09T05:49,2022-04-09T18:07,44256.32,39892.41,,,0.8,0.8,0.0,0.0,5.0,,13.4,25.2,209,22.99,4.72
Can Tho,2022-04-10,51,31.7,23.6,38.5,28.0,2022-04-10T05:49,2022-04-10T18:07,44288.66,39416.67,,,0.8,0.8,0.0,0.0,6.0,,11.7,23.0,152,23.18,4.93
Can Tho,2022-04-11,61,30.7,23.5,37.6,27.2,2022-04-11T05:48,2022-04-11T18:07,44320.77,35286.21,,,8.7,8.7,0.0,0.0,15.0,,14.5,29.5,144,18.34,3.75
Can Tho,2022-04-12,53,31.7,23.0,39.0,27.3,2022-04-12T05:48,2022-04-12T18:07,44352.61,41882.09,,,1.0,1.0,0.0,0.0,3.0,,14.3,30.2,189,24.12,5.01
Can Tho,2022-04-13,61,32.5,23.5,39.9,28.1,2022-04-13T05:47,2022-04-13T18:07,44384.17,40214.66,,,1.7,1.7,0.0,0.0,2.0,,16.6,32.8,214,23.45,5.01
Can Tho,2022-04-14,53,33.1,24.7,41.0,29.9,2022-04-14T05:47,2022-04-14T18:07,44415.64,39787.38,,,1.2,1.2,0.0,0.0,5.0,,13.2,30.2,215,21.95,4.73
Can Tho,2022-04-15,65,32.9,25.0,40.5,30.6,2022-04-15T05:46,2022-04-15T18:07,44447.1,30278.85,,,12.5,12.5,0.0,0.0,9.0,,9.7,20.5,179,19.28,4.09
Can Tho,2022-04-16,65,31.9,23.9,38.8,28.4,2022-04-16T05:46,2022-04-16T18:07,44478.54,29073.39,,,27.4,27.4,0.0,0.0,7.0,,8.7,29.5,154,15.97,3.34
