Province,Date,Weather Code,Max Temp (°C),Min Temp (°C),Max Apparent Temp (°C),Min Apparent Temp (°C),Sunrise,Sunset,Daylight Duration (s),Sunshine Duration (s),UV Index Max,UV Index Clear Sky Max,Precipitation (mm),Rain (mm),Showers (mm),Snowfall (mm),Precipitation Hours,Precipitation Probability Max (%),Max Wind Speed (m/s),Max Wind Gusts (m/s),Dominant Wind Direction (°),Shortwave Radiation Sum (MJ/m²),Reference Evapotranspiration (mm)
Gia Lai,2022-10-30,3,27.8,18.6,29.0,20.0,2022-10-30T05:41,2022-10-30T17:20,41966.89,24823.55,,,0.0,0.0,0.0,0.0,0.0,,15.4,33.1,15,14.72,3.24
Gia Lai,2022-10-31,51,29.9,17.0,33.6,17.9,2022-10-31T05:41,2022-10-31T17:20,41927.35,39368.39,,,0.4,0.4,0.0,0.0,3.0,,12.3,25.9,353,21.22,4.43
Gia Lai,2022-11-01,3,27.4,17.1,30.0,16.6,2022-11-01T05:41,2022-11-01T17:19,41887.93,37850.56,,,0.0,0.0,0.0,0.0,0.0,,13.3,27.4,7,20.01,4.24
Gia Lai,2022-11-02,3,27.1,16.9,28.9,18.0,2022-11-02T05:42,2022-11-02T17:19,41848.69,39282.32,,,0.0,0.0,0.0,0.0,0.0,,12.6,25.9,139,19.63,3.9
Gia Lai,2022-11-03,3,26.3,17.4,29.0,18.5,2022-11-03T05:42,2022-11-03T17:19,41809.65,39239.48,,,0.0,0.0,0.0,0.0,0.0,,12.1,29.5,91,18.24,3.65
Gia Lai,2022-11-04,3,27.2,18.6,30.0,19.6,2022-11-04T05:42,2022-11-04T17:18,41770.86,36315.73,,,0.0,0.0,0.0,0.0,0.0,,13.4,29.9,81,15.57,3.34
Gia Lai,2022-11-05,51,27.7,18.4,29.9,19.8,2022-11-05T05:43,2022-11-05T17:18,41732.36,39154.43,,,0.1,0.1,0.0,0.0,1.0,,14.4,32.8,78,19.39,3.97
Gia Lai,2022-11-06,53,28.8,17.9,30.9,19.7,2022-11-06T05:43,2022-11-06T17:18,41694.2,39112.31,,,1.3,1.3,0.0,0.0,3.0,,14.6,30.6,64,19.43,4.05
Gia Lai,2022-11-07,3,29.1,17.9,31.8,19.4,2022-11-07T05:43,2022-11-07T17:18,41656.4,39070.53,,,0.0,0.0,0.0,0.0,0.0,,13.7,30.2,77,20.54,4.26
Gia Lai,2022-11-08,3,30.0,17.1,32.8,18.1,2022-11-08T05:44,2022-11-08T17:17,41619.02,39029.13,,,0.0,0.0,0.0,0.0,0.0,,13.9,31.7,57,21.92,4.62
Gia Lai,2022-11-09,3,29.1,16.5,31.4,17.6,2022-11-09T05:44,2022-11-09T17:17,41582.09,38988.18,,,0.0,0.0,0.0,0.0,0.0,,14.8,34.2,60,21.8,4.57
Gia Lai,2022-11-10,3,29.2,19.4,30.7,21.4,2022-11-10T05:44,2022-11-10T17:17,41545.66,38947.71,,,0.0,0.0,0.0,0.0,0.0,,19.9,43.2,59,19.62,4.33
Gia Lai,2022-11-11,3,29.1,19.8,31.2,22.1,2022-11-11T05:45,2022-11-11T17:17,41509.78,38907.77,,,0.0,0.0,0.0,0.0,0.0,,20.0,43.6,54,20.15,4.35
Gia Lai,2022-11-12,63,28.3,19.3,28.9,21.2,2022-11-12T05:45,2022-11-12T17:16,41474.49,26781.97,,,5.6,5.6,0.0,0.0,1.0,,20.7,43.9,58,13.12,3.11
Gia Lai,2022-11-13,51,28.2,21.6,30.0,23.7,2022-11-13T05:46,2022-11-13T17:16,41439.83,30674.44,,,0.7,0.7,0.0,0.0,5.0,,21.0,46.1,68,16.69,3.6
Gia Lai,2022-11-14,3,29.4,21.8,31.4,24.2,2022-11-14T05:46,2022-11-14T17:16,41405.84,38791.76,,,0.0,0.0,0.0,0.0,0.0,,19.2,44.3,65,20.1,4.41
Gia Lai,2022-11-15,51,29.2,20.1,31.5,22.6,2022-11-15T05:46,2022-11-15T17:16,41372.59,38754.54,,,0.3,0.3,0.0,0.0,2.0,,18.9,43.6,67,18.83,4.1
Gia Lai,2022-11-16,3,29.4,19.6,31.8,22.0,2022-11-16T05:47,2022-11-16T17:16,41340.1,38718.12,,,0.0,0.0,0.0,0.0,0.0,,17.7,39.6,74,19.95,4.25
Gia Lai,2022-11-17,51,29.3,20.2,31.8,22.6,2022-11-17T05:47,2022-11-17T17:16,41308.43,38048.35,,,0.1,0.1,0.0,0.0,1.0,,19.2,42.5,72,18.15,3.97
Gia Lai,2022-11-18,3,29.3,20.5,31.5,22.8,2022-11-18T05:48,2022-11-18T17:16,41277.64,38647.98,,,0.0,0.0,0.0,0.0,0.0,,21.3,45.4,64,20.06,4.42
Gia Lai,2022-11-19,61,24.2,19.5,27.2,21.5,2022-11-19T05:48,2022-11-19T17:16,41247.74,2961.09,,,8.8,8.8,0.0,0.0,13.0,,13.0,30.2,34,5.83,1.44
Gia Lai,2022-11-20,61,23.8,20.9,26.5,22.4,2022-11-20T05:49,2022-11-20T17:16,41218.47,841.98,,,26.4,26.4,0.0,0.0,24.0,,18.0,39.6,46,5.62,1.23
Gia Lai,2022-11-21,63,26.4,20.2,29.8,23.2,2022-11-21T05:49,2022-11-21T17:16,41189.71,27431.26,,,5.5,5.5,0.0,0.0,10.0,,14.8,36.0,62,12.53,2.4
Gia Lai,2022-11-22,53,25.6,20.8,27.8,23.5,2022-11-22T05:50,2022-11-22T17:16,41161.49,19218.79,,,3.6,3.6,0.0,0.0,15.0,,19.1,41.4,74,11.93,2.28
Gia Lai,2022-11-23,53,27.2,21.2,31.5,24.1,2022-11-23T05:50,2022-11-23T17:16,41133.85,33732.13,,,2.9,2.9,0.0,0.0,9.0,,15.0,33.5,83,15.85,3.05
Gia Lai,2022-11-24,51,27.3,21.3,30.6,24.1,2022-11-24T05:51,2022-11-24T17:16,41106.82,37985.04,,,1.1,1.1,0.0,0.0,7.0,,14.1,32.0,89,17.49,3.49
Gia Lai,2022-11-25,53,27.8,20.4,30.3,22.8,2022-11-25T05:51,2022-11-25T17:16,41080.45,38425.86,,,1.7,1.7,0.0,0.0,4.0,,17.3,36.7,74,16.96,3.41
Gia Lai,2022-11-26,53,27.2,20.0,30.7,22.7,2022-11-26T05:52,2022-11-26T17:16,41054.75,35659.46,,,1.3,1.3,0.0,0.0,5.0,,15.6,34.2,76,14.28,2.79
Gia Lai,2022-11-27,55,27.3,20.3,31.1,23.2,2022-11-27T05:52,2022-11-27T17:16,41029.79,36877.55,,,1.7,1.7,0.0,0.0,6.0,,12.9,30.2,84,15.71,3.02
Gia Lai,2022-11-28,51,28.5,18.9,32.9,21.5,2022-11-28T05:53,2022-11-28T17:16,41005.57,38340.82,,,0.1,0.1,0.0,0.0,1.0,,12.3,27.0,87,19.51,3.84
Gia Lai,2022-11-29,1,29.0,19.5,32.3,21.7,2022-11-29T05:53,2022-11-29T17:16,40982.16,38314.14,,,0.0,0.0,0.0,0.0,0.0,,13.5,27.7,68,19.63,4.04
Gia Lai,2022-11-30,51,28.4,19.4,31.0,20.6,2022-11-30T05:54,2022-11-30T17:17,40959.57,38288.37,,,0.4,0.4,0.0,0.0,3.0,,15.9,35.6,65,19.06,3.94
Gia Lai,2022-12-01,3,28.3,20.5,29.7,22.3,2022-12-01T05:55,2022-12-01T17:17,40937.85,38263.55,,,0.0,0.0,0.0,0.0,0.0,,21.3,48.2,49,19.9,4.19
Gia Lai,2022-12-02,51,26.7,21.4,28.3,23.1,2022-12-02T05:55,2022-12-02T17:17,40917.04,38239.72,,,0.8,0.8,0.0,0.0,5.0,,24.6,54.0,59,17.21,3.56
Gia Lai,2022-12-03,51,27.0,21.5,28.2,23.2,2022-12-03T05:56,2022-12-03T17:17,40897.17,17507.87,,,0.9,0.9,0.0,0.0,4.0,,22.1,52.2,60,10.98,2.56
Gia Lai,2022-12-04,3,27.2,20.7,28.1,22.8,2022-12-04T05:56,2022-12-04T17:17,40878.29,37498.33,,,0.0,0.0,0.0,0.0,0.0,,22.5,47.9,61,15.49,3.33
Gia Lai,2022-12-05,53,27.6,20.8,29.2,23.0,2022-12-05T05:57,2022-12-05T17:18,40860.41,37104.8,,,0.6,0.6,0.0,0.0,2.0,,22.8,50.4,54,17.23,3.69
Gia Lai,2022-12-06,63,26.4,20.9,26.8,21.4,2022-12-06T05:57,2022-12-06T17:18,40843.6,32384.54,,,4.1,4.1,0.0,0.0,2.0,,24.5,54.7,44,15.94,3.68
Gia Lai,2022-12-07,3,26.8,20.6,27.2,21.2,2022-12-07T05:58,2022-12-07T17:18,40827.88,38137.21,,,0.0,0.0,0.0,0.0,0.0,,25.8,53.6,45,16.14,3.75
Gia Lai,2022-12-08,51,26.4,19.9,27.6,21.2,2022-12-08T05:58,2022-12-08T17:19,40813.29,34407.23,,,0.3,0.3,0.0,0.0,3.0,,24.3,52.9,53,17.5,3.75
Gia Lai,2022-12-09,3,26.1,19.0,26.6,20.1,2022-12-09T05:59,2022-12-09T17:19,40799.87,36559.5,,,0.0,0.0,0.0,0.0,0.0,,20.1,44.3,57,16.0,3.36
Gia Lai,2022-12-10,3,27.2,17.4,28.6,18.7,2022-12-10T05:59,2022-12-10T17:19,40787.47,38090.89,,,0.0,0.0,0.0,0.0,0.0,,16.4,35.3,71,17.68,3.59
Gia Lai,2022-12-11,3,25.3,16.3,25.4,17.2,2022-12-11T06:00,2022-12-11T17:20,40776.02,33315.4,,,0.0,0.0,0.0,0.0,0.0,,16.9,36.7,74,13.75,2.84
Gia Lai,2022-12-12,3,25.3,15.4,25.4,15.9,2022-12-12T06:00,2022-12-12T17:20,40765.55,34532.66,,,0.0,0.0,0.0,0.0,0.0,,17.5,38.5,52,15.28,3.22
Gia Lai,2022-12-13,3,25.6,14.0,26.4,13.7,2022-12-13T06:01,2022-12-13T17:20,40756.04,38055.38,,,0.0,0.0,0.0,0.0,0.0,,13.8,32.8,48,19.68,3.78
Gia Lai,2022-12-14,3,25.6,13.3,26.3,12.5,2022-12-14T06:02,2022-12-14T17:21,40747.51,38045.71,,,0.0,0.0,0.0,0.0,0.0,,17.9,40.3,52,19.67,3.79
Gia Lai,2022-12-15,3,26.9,14.1,28.4,14.3,2022-12-15T06:02,2022-12-15T17:21,40739.98,38037.16,,,0.0,0.0,0.0,0.0,0.0,,14.3,33.8,53,19.32,3.89
Gia Lai,2022-12-16,51,28.3,16.9,30.4,18.4,2022-12-16T06:03,2022-12-16T17:22,40733.45,38029.75,,,0.7,0.7,0.0,0.0,3.0,,19.0,42.1,64,18.32,3.79
Gia Lai,2022-12-17,3,26.2,19.7,26.2,17.4,2022-12-17T06:03,2022-12-17T17:22,40727.93,36840.34,,,0.0,0.0,0.0,0.0,0.0,,29.2,63.0,39,15.9,3.9
Gia Lai,2022-12-18,3,21.6,16.1,19.4,13.0,2022-12-18T06:04,2022-12-18T17:22,40723.41,36843.21,,,0.0,0.0,0.0,0.0,0.0,,26.8,57.6,34,15.8,3.94
Gia Lai,2022-12-19,3,24.1,16.2,23.9,14.4,2022-12-19T06:04,2022-12-19T17:23,40719.92,37960.23,,,0.0,0.0,0.0,0.0,0.0,,20.4,46.1,46,19.83,4.11
Gia Lai,2022-12-20,3,26.9,15.5,27.1,15.3,2022-12-20T06:05,2022-12-20T17:23,40717.46,37928.05,,,0.0,0.0,0.0,0.0,0.0,,20.0,43.2,56,17.05,3.59
Gia Lai,2022-12-21,3,26.2,16.7,26.1,17.4,2022-12-21T06:05,2022-12-21T17:24,40716.03,37896.44,,,0.0,0.0,0.0,0.0,0.0,,20.5,45.4,49,16.85,3.53
Gia Lai,2022-12-22,3,25.8,15.7,26.1,16.2,2022-12-22T06:06,2022-12-22T17:24,40715.65,37865.51,,,0.0,0.0,0.0,0.0,0.0,,16.3,37.1,59,18.62,3.77
Gia Lai,2022-12-23,3,24.5,12.2,23.5,11.4,2022-12-23T06:06,2022-12-23T17:25,40716.31,37835.35,,,0.0,0.0,0.0,0.0,0.0,,18.6,40.7,49,19.47,3.89
Gia Lai,2022-12-24,3,23.9,13.3,22.2,12.8,2022-12-24T06:07,2022-12-24T17:25,40718.03,37187.78,,,0.0,0.0,0.0,0.0,0.0,,24.6,52.9,46,17.88,3.65
Gia Lai,2022-12-25,3,24.9,13.5,23.4,13.1,2022-12-25T06:07,2022-12-25T17:26,40720.8,37777.73,,,0.0,0.0,0.0,0.0,0.0,,21.9,46.1,53,17.67,3.66
Gia Lai,2022-12-26,3,25.5,12.9,25.3,12.1,2022-12-26T06:08,2022-12-26T17:27,40724.64,37406.51,,,0.0,0.0,0.0,0.0,0.0,,17.1,38.2,47,19.0,3.8
Gia Lai,2022-12-27,3,24.9,15.2,23.7,15.7,2022-12-27T06:08,2022-12-27T17:27,40729.54,31994.8,,,0.0,0.0,0.0,0.0,0.0,,19.7,43.2,62,15.21,3.32
Gia Lai,2022-12-28,3,26.9,13.7,26.9,13.7,2022-12-28T06:09,2022-12-28T17:28,40735.52,36687.52,,,0.0,0.0,0.0,0.0,0.0,,15.8,35.3,54,18.41,3.94
Gia Lai,2022-12-29,3,26.5,14.9,25.5,15.4,2022-12-29T06:09,2022-12-29T17:28,40742.57,37675.99,,,0.0,0.0,0.0,0.0,0.0,,21.1,45.0,42,15.96,3.57
Gia Lai,2022-12-30,3,25.9,16.7,24.6,16.8,2022-12-30T06:09,2022-12-30T17:29,40750.78,36276.3,,,0.0,0.0,0.0,0.0,0.0,,24.1,52.6,48,17.43,3.82
Gia Lai,2022-12-31,3,25.1,16.1,24.1,15.6,2022-12-31T06:10,2022-12-31T17:29,40760.16,36000.0,,,0.0,0.0,0.0,0.0,0.0,,18.3,42.8,44,17.56,3.75
Ha Giang,2022-01-01,51,18.0,14.6,18.7,15.0,2022-01-01T06:40,2022-01-01T17:26,38742.21,0.0,,,2.1,2.1,0.0,0.0,16.0,,5.0,14.4,241,3.53,0.78
Ha Giang,2022-01-02,51,18.5,14.5,19.7,14.8,2022-01-02T06:40,2022-01-02T17:26,38761.99,3439.45,,,0.5,0.5,0.0,0.0,5.0,,4.7,9.7,36,5.38,1.03
Ha Giang,2022-01-03,51,19.3,14.6,20.5,15.6,2022-01-03T06:41,2022-01-03T17:27,38783.5,11392.61,,,1.8,1.8,0.0,0.0,7.0,,4.4,13.0,17,6.98,1.28
Ha Giang,2022-01-04,51,21.4,15.5,22.2,16.3,2022-01-04T06:41,2022-01-04T17:28,38806.96,21499.11,,,1.6,1.6,0.0,0.0,11.0,,7.2,22.0,44,8.72,1.6
Ha Giang,2022-01-05,51,22.8,14.6,24.1,15.3,2022-01-05T06:41,2022-01-05T17:28,38832.44,28800.0,,,0.5,0.5,0.0,0.0,5.0,,5.9,21.2,82,12.32,2.2
Ha Giang,2022-01-06,55,22.7,15.5,24.8,16.5,2022-01-06T06:41,2022-01-06T17:29,38859.86,24077.86,,,6.0,6.0,0.0,0.0,14.0,,6.1,14.0,344,9.25,1.69
Ha Giang,2022-01-07,63,20.0,16.4,22.0,18.0,2022-01-07T06:41,2022-01-07T17:30,38889.18,1651.91,,,30.0,30.0,0.0,0.0,24.0,,7.8,25.6,145,5.35,1.01
Ha Giang,2022-01-08,55,18.6,16.5,20.3,18.1,2022-01-08T06:42,2022-01-08T17:30,38920.31,0.0,,,9.8,9.8,0.0,0.0,24.0,,6.2,19.1,165,3.17,0.67
Ha Giang,2022-01-09,55,17.9,14.5,17.6,15.5,2022-01-09T06:42,2022-01-09T17:31,38953.21,381.22,,,5.8,5.8,0.0,0.0,14.0,,6.5,19.4,164,4.87,1.02
Ha Giang,2022-01-10,51,18.2,14.1,18.6,14.9,2022-01-10T06:42,2022-01-10T17:32,38987.81,2701.53,,,2.3,2.3,0.0,0.0,11.0,,7.8,18.0,219,5.04,1.0
Ha Giang,2022-01-11,3,18.7,12.7,17.9,12.1,2022-01-11T06:42,2022-01-11T17:32,39024.05,27796.95,,,0.0,0.0,0.0,0.0,0.0,,6.1,19.4,93,9.18,1.81
Ha Giang,2022-01-12,51,18.7,12.5,19.0,12.3,2022-01-12T06:42,2022-01-12T17:33,39061.87,5142.86,,,1.1,1.1,0.0,0.0,5.0,,6.6,20.2,100,7.08,1.34
Ha Giang,2022-01-13,51,18.0,15.1,17.7,15.4,2022-01-13T06:42,2022-01-13T17:34,39101.19,0.0,,,0.9,0.9,0.0,0.0,7.0,,6.0,20.5,179,4.15,0.98
Ha Giang,2022-01-14,51,19.6,14.1,20.1,14.2,2022-01-14T06:42,2022-01-14T17:35,39141.96,18000.0,,,0.1,0.1,0.0,0.0,1.0,,7.7,24.1,99,8.08,1.46
Ha Giang,2022-01-15,51,18.9,14.3,20.7,15.1,2022-01-15T06:42,2022-01-15T17:35,39184.12,2074.82,,,1.7,1.7,0.0,0.0,12.0,,5.1,11.9,352,5.25,0.99
Ha Giang,2022-01-16,63,18.3,15.4,21.0,16.5,2022-01-16T06:42,2022-01-16T17:36,39227.61,0.0,,,45.3,45.3,0.0,0.0,24.0,,5.2,20.9,271,1.7,0.43
Ha Giang,2022-01-17,61,20.5,12.0,19.9,12.3,2022-01-17T06:42,2022-01-17T17:37,39272.35,17016.92,,,8.0,8.0,0.0,0.0,8.0,,14.5,37.1,161,8.19,1.54
Ha Giang,2022-01-18,3,20.5,7.5,20.4,6.3,2022-01-18T06:42,2022-01-18T17:37,39318.31,35703.03,,,0.0,0.0,0.0,0.0,0.0,,6.9,22.7,301,15.84,2.63
Ha Giang,2022-01-19,63,18.4,12.9,18.5,12.3,2022-01-19T06:42,2022-01-19T17:38,39365.4,4178.62,,,5.4,5.4,0.0,0.0,4.0,,5.6,15.5,10,6.57,1.25
Ha Giang,2022-01-20,61,17.9,14.0,18.5,14.3,2022-01-20T06:42,2022-01-20T17:39,39413.58,0.0,,,9.3,9.3,0.0,0.0,12.0,,7.9,24.1,130,5.34,1.06
Ha Giang,2022-01-21,61,17.4,14.6,19.5,15.5,2022-01-21T06:42,2022-01-21T17:40,39462.79,0.0,,,8.9,8.9,0.0,0.0,22.0,,3.1,17.6,29,4.09,0.82
Ha Giang,2022-01-22,53,22.0,15.0,23.2,15.9,2022-01-22T06:42,2022-01-22T17:40,39512.96,21660.24,,,2.3,2.3,0.0,0.0,10.0,,7.2,23.4,27,9.8,1.77
Ha Giang,2022-01-23,3,24.0,14.6,25.7,14.7,2022-01-23T06:42,2022-01-23T17:41,39564.06,29795.3,,,0.0,0.0,0.0,0.0,0.0,,7.3,18.7,4,13.04,2.37
Ha Giang,2022-01-24,3,24.9,12.5,26.7,12.0,2022-01-24T06:41,2022-01-24T17:42,39616.57,35912.2,,,0.0,0.0,0.0,0.0,0.0,,6.8,19.8,19,15.58,2.84
Ha Giang,2022-01-25,63,22.6,17.3,23.9,18.7,2022-01-25T06:41,2022-01-25T17:42,39670.67,20730.5,,,15.6,15.6,0.0,0.0,18.0,,12.4,34.6,155,8.94,1.61
Ha Giang,2022-01-26,61,23.3,17.4,25.3,19.1,2022-01-26T06:41,2022-01-26T17:43,39726.27,20637.69,,,11.5,11.5,0.0,0.0,18.0,,8.3,25.9,149,9.19,1.71
Ha Giang,2022-01-27,61,24.6,17.4,27.3,19.3,2022-01-27T06:41,2022-01-27T17:44,39783.29,23327.75,,,9.8,9.8,0.0,0.0,20.0,,6.4,24.5,155,9.8,1.86
Ha Giang,2022-01-28,63,23.2,17.4,26.4,19.4,2022-01-28T06:40,2022-01-28T17:44,39841.64,21883.32,,,32.5,32.5,0.0,0.0,22.0,,5.5,21.2,239,8.48,1.58
Ha Giang,2022-01-29,65,18.4,14.9,20.6,14.3,2022-01-29T06:40,2022-01-29T17:45,39901.24,1512.1,,,33.8,33.8,0.0,0.0,7.0,,8.5,25.2,151,5.71,1.25
Ha Giang,2022-01-30,63,16.8,13.2,15.5,12.8,2022-01-30T06:40,2022-01-30T17:46,39962.01,2640.94,,,5.5,5.5,0.0,0.0,9.0,,8.9,26.6,162,5.12,1.15
Ha Giang,2022-01-31,51,15.0,12.5,13.7,11.7,2022-01-31T06:39,2022-01-31T17:46,40023.87,0.0,,,2.6,2.6,0.0,0.0,15.0,,6.8,20.5,152,3.91,0.91
Ha Giang,2022-02-01,51,16.0,12.0,15.1,10.8,2022-02-01T06:39,2022-02-01T17:47,40086.73,2612.0,,,0.4,0.4,0.0,0.0,3.0,,6.5,20.9,142,5.9,1.24
Ha Giang,2022-02-02,51,15.9,12.2,14.7,11.8,2022-02-02T06:38,2022-02-02T17:48,40150.52,0.0,,,2.0,2.0,0.0,0.0,11.0,,7.5,23.4,140,4.89,1.1
Ha Giang,2022-02-03,3,18.2,11.9,17.4,10.5,2022-02-03T06:38,2022-02-03T17:48,40215.16,28006.18,,,0.0,0.0,0.0,0.0,0.0,,6.2,20.5,146,10.16,1.9
Ha Giang,2022-02-04,51,17.0,12.6,16.1,12.3,2022-02-04T06:38,2022-02-04T17:49,40280.57,3209.14,,,1.1,1.1,0.0,0.0,8.0,,6.5,20.2,182,6.8,1.3
Ha Giang,2022-02-05,53,17.2,13.0,16.3,12.8,2022-02-05T06:37,2022-02-05T17:50,40346.69,665.95,,,5.4,5.4,0.0,0.0,16.0,,6.8,21.6,166,6.03,1.22
Ha Giang,2022-02-06,55,15.2,12.1,15.4,12.1,2022-02-06T06:37,2022-02-06T17:50,40413.42,0.0,,,11.6,11.6,0.0,0.0,23.0,,6.6,25.6,142,3.88,0.76
Ha Giang,2022-02-07,53,21.5,12.7,22.6,12.8,2022-02-07T06:36,2022-02-07T17:51,40480.71,34570.42,,,0.9,0.9,0.0,0.0,2.0,,6.0,13.0,19,14.66,2.49
Ha Giang,2022-02-08,55,19.5,15.8,21.0,16.9,2022-02-08T06:36,2022-02-08T17:51,40548.47,0.0,,,14.1,14.1,0.0,0.0,23.0,,7.9,22.7,147,4.11,0.82
Ha Giang,2022-02-09,53,17.5,15.1,17.8,15.7,2022-02-09T06:35,2022-02-09T17:52,40616.64,0.0,,,9.9,9.9,0.0,0.0,24.0,,6.7,20.9,154,5.18,1.01
Ha Giang,2022-02-10,51,19.6,13.6,19.6,14.1,2022-02-10T06:35,2022-02-10T17:53,40685.15,14881.81,,,3.0,3.0,0.0,0.0,17.0,,7.6,23.0,161,8.47,1.5
Ha Giang,2022-02-11,53,22.8,13.1,23.4,13.5,2022-02-11T06:34,2022-02-11T17:53,40753.93,34867.27,,,2.5,2.5,0.0,0.0,11.0,,9.5,25.6,185,14.76,2.6
Ha Giang,2022-02-12,61,19.9,16.2,20.8,17.6,2022-02-12T06:34,2022-02-12T17:54,40822.93,0.0,,,13.9,13.9,0.0,0.0,24.0,,9.4,27.0,176,4.59,0.98
Ha Giang,2022-02-13,61,18.4,13.7,18.0,13.8,2022-02-13T06:33,2022-02-13T17:54,40892.71,8214.19,,,6.4,6.4,0.0,0.0,12.0,,7.9,22.3,160,6.54,1.28
Ha Giang,2022-02-14,3,20.8,8.0,21.1,6.9,2022-02-14T06:32,2022-02-14T17:55,40963.48,35748.11,,,0.0,0.0,0.0,0.0,0.0,,7.9,27.0,153,12.17,2.18
Ha Giang,2022-02-15,51,20.1,11.1,20.4,10.8,2022-02-15T06:32,2022-02-15T17:56,41035.18,4646.35,,,1.1,1.1,0.0,0.0,5.0,,8.2,24.1,175,8.12,1.6
Ha Giang,2022-02-16,51,20.1,14.8,21.0,15.9,2022-02-16T06:31,2022-02-16T17:56,41107.73,905.63,,,4.2,4.2,0.0,0.0,17.0,,5.8,18.4,163,6.98,1.35
Ha Giang,2022-02-17,53,22.7,16.0,25.4,17.5,2022-02-17T06:30,2022-02-17T17:57,41181.06,18874.36,,,3.9,3.9,0.0,0.0,13.0,,5.6,18.0,339,9.71,1.82
Ha Giang,2022-02-18,61,25.7,18.0,28.5,20.4,2022-02-18T06:30,2022-02-18T17:57,41255.1,11888.5,,,15.1,15.1,0.0,0.0,18.0,,9.4,28.4,178,7.48,1.53
Ha Giang,2022-02-19,65,19.8,11.6,22.6,11.4,2022-02-19T06:29,2022-02-19T17:58,41329.77,0.0,,,28.5,28.5,0.0,0.0,24.0,,7.0,19.1,157,2.66,0.58
Ha Giang,2022-02-20,61,11.6,8.7,11.7,7.2,2022-02-20T06:28,2022-02-20T17:58,41405.0,0.0,,,14.9,14.9,0.0,0.0,18.0,,7.9,20.5,119,3.16,0.64
Ha Giang,2022-02-21,51,13.9,8.4,12.2,6.8,2022-02-21T06:27,2022-02-21T17:59,41480.74,593.57,,,0.6,0.6,0.0,0.0,6.0,,5.9,18.4,137,5.49,1.09
Ha Giang,2022-02-22,51,12.6,9.9,10.9,7.9,2022-02-22T06:27,2022-02-22T17:59,41556.91,0.0,,,1.2,1.2,0.0,0.0,6.0,,6.8,19.8,122,3.7,0.98
Ha Giang,2022-02-23,3,18.8,4.3,18.3,2.0,2022-02-23T06:26,2022-02-23T18:00,41633.45,37849.61,,,0.0,0.0,0.0,0.0,0.0,,16.0,43.6,125,16.89,2.73
Ha Giang,2022-02-24,3,17.5,8.0,16.0,6.4,2022-02-24T06:25,2022-02-24T18:00,41710.28,26265.88,,,0.0,0.0,0.0,0.0,0.0,,6.5,21.6,120,12.27,2.15
Ha Giang,2022-02-25,51,17.4,9.5,16.8,8.2,2022-02-25T06:24,2022-02-25T18:01,41787.36,15667.46,,,0.8,0.8,0.0,0.0,5.0,,7.5,23.4,85,9.5,1.69
Ha Giang,2022-02-26,3,20.2,8.1,20.1,6.6,2022-02-26T06:23,2022-02-26T18:01,41864.59,26539.09,,,0.0,0.0,0.0,0.0,0.0,,6.2,14.4,312,12.41,2.2
Ha Giang,2022-02-27,51,22.1,12.7,22.2,12.1,2022-02-27T06:23,2022-02-27T18:02,41941.94,21133.8,,,2.5,2.5,0.0,0.0,14.0,,8.2,24.8,53,11.16,2.01
Ha Giang,2022-02-28,51,24.0,10.2,26.2,9.3,2022-02-28T06:22,2022-02-28T18:02,42019.34,37786.92,,,0.1,0.1,0.0,0.0,1.0,,9.7,28.8,49,17.33,3.03
Ha Giang,2022-03-01,3,25.7,13.6,28.1,14.2,2022-03-01T06:21,2022-03-01T18:03,42096.72,36242.29,,,0.0,0.0,0.0,0.0,0.0,,9.1,24.1,217,16.42,3.13
Ha Giang,2022-03-02,51,24.7,18.4,26.5,20.2,2022-03-02T06:20,2022-03-02T18:03,42174.02,18751.47,,,0.1,0.1,0.0,0.0,1.0,,9.5,27.7,218,10.49,2.12
Ha Giang,2022-03-03,51,26.6,18.5,29.6,20.8,2022-03-03T06:19,2022-03-03T18:04,42251.18,34400.94,,,0.6,0.6,0.0,0.0,6.0,,10.0,28.1,125,14.43,2.81
Ha Giang,2022-03-04,51,25.5,18.8,28.2,21.5,2022-03-04T06:19,2022-03-04T18:04,42328.16,20563.23,,,2.0,2.0,0.0,0.0,13.0,,7.9,25.2,142,12.71,2.44
Ha Giang,2022-03-05,53,23.9,19.3,26.5,22.3,2022-03-05T06:18,2022-03-05T18:04,42405.49,2239.64,,,5.7,5.7,0.0,0.0,20.0,,8.7,25.2,202,7.01,1.46
Ha Giang,2022-03-06,53,24.9,19.6,29.1,22.8,2022-03-06T06:17,2022-03-06T18:05,42483.38,1612.28,,,5.3,5.3,0.0,0.0,15.0,,6.5,14.8,300,6.72,1.4
Ha Giang,2022-03-07,63,28.3,17.9,30.5,18.9,2022-03-07T06:16,2022-03-07T18:05,42561.77,38643.45,,,6.9,6.9,0.0,0.0,2.0,,10.7,29.5,246,20.17,4.11
Ha Giang,2022-03-08,1,26.2,15.1,27.2,15.5,2022-03-08T06:15,2022-03-08T18:06,42640.61,38858.39,,,0.0,0.0,0.0,0.0,0.0,,12.1,35.3,146,20.15,3.96
Ha Giang,2022-03-09,53,23.3,15.5,23.8,16.0,2022-03-09T06:14,2022-03-09T18:06,42719.83,27241.79,,,1.1,1.1,0.0,0.0,4.0,,11.4,31.7,162,12.99,2.43
