Province,Date,Weather Code,Max Temp (°C),Min Temp (°C),Max Apparent Temp (°C),Min Apparent Temp (°C),Sunrise,Sunset,Daylight Duration (s),Sunshine Duration (s),UV Index Max,UV Index Clear Sky Max,Precipitation (mm),Rain (mm),Showers (mm),Snowfall (mm),Precipitation Hours,Precipitation Probability Max (%),Max Wind Speed (m/s),Max Wind Gusts (m/s),Dominant Wind Direction (°),Shortwave Radiation Sum (MJ/m²),Reference Evapotranspiration (mm)
Lam Dong,2021-11-28,61,25.7,19.1,29.0,21.6,2021-11-28T05:50,2021-11-28T17:21,41427.0,31854.41,,,5.3,5.3,0.0,0.0,14.0,,20.6,44.6,70,16.55,3.08
Lam Dong,2021-11-29,63,23.9,20.4,27.3,22.7,2021-11-29T05:51,2021-11-29T17:21,41408.04,291.85,,,35.9,35.9,0.0,0.0,19.0,,15.5,29.5,79,4.86,1.11
Lam Dong,2021-11-30,63,25.9,20.2,28.6,21.9,2021-11-30T05:51,2021-11-30T17:21,41389.71,29655.63,,,5.3,5.3,0.0,0.0,7.0,,16.6,41.0,85,14.58,2.78
Lam Dong,2021-12-01,3,26.2,17.1,28.8,18.3,2021-12-01T05:52,2021-12-01T17:21,41372.03,38725.86,,,0.0,0.0,0.0,0.0,0.0,,15.2,31.7,36,18.76,3.52
Lam Dong,2021-12-02,51,26.4,15.7,30.2,16.6,2021-12-02T05:52,2021-12-02T17:21,41355.03,38432.86,,,0.1,0.1,0.0,0.0,1.0,,12.7,26.3,19,20.86,3.9
Lam Dong,2021-12-03,3,25.6,14.6,27.5,15.7,2021-12-03T05:53,2021-12-03T17:22,41338.73,38682.15,,,0.0,0.0,0.0,0.0,0.0,,14.7,29.2,2,20.23,3.74
Lam Dong,2021-12-04,3,22.8,13.1,24.8,13.0,2021-12-04T05:53,2021-12-04T17:22,41323.16,36488.89,,,0.0,0.0,0.0,0.0,0.0,,11.0,23.4,16,18.97,3.37
Lam Dong,2021-12-05,51,26.4,12.2,28.2,11.5,2021-12-05T05:54,2021-12-05T17:22,41308.35,38614.21,,,1.3,1.3,0.0,0.0,6.0,,14.3,30.2,27,18.84,3.48
Lam Dong,2021-12-06,3,26.2,15.0,29.2,15.6,2021-12-06T05:54,2021-12-06T17:23,41294.32,38580.23,,,0.0,0.0,0.0,0.0,0.0,,16.9,33.8,5,19.52,3.59
Lam Dong,2021-12-07,3,25.2,15.2,28.4,15.9,2021-12-07T05:55,2021-12-07T17:23,41281.1,38546.34,,,0.0,0.0,0.0,0.0,0.0,,13.4,27.4,1,21.57,3.9
Lam Dong,2021-12-08,53,26.0,13.6,29.0,13.5,2021-12-08T05:55,2021-12-08T17:23,41268.71,38512.64,,,1.9,1.9,0.0,0.0,6.0,,11.8,29.2,44,18.31,3.43
Lam Dong,2021-12-09,3,26.0,15.8,27.4,16.3,2021-12-09T05:56,2021-12-09T17:24,41257.18,37209.11,,,0.0,0.0,0.0,0.0,0.0,,16.8,34.6,36,16.82,3.25
Lam Dong,2021-12-10,3,26.6,14.2,30.4,14.3,2021-12-10T05:57,2021-12-10T17:24,41246.54,38446.15,,,0.0,0.0,0.0,0.0,0.0,,11.2,23.8,13,21.45,3.97
Lam Dong,2021-12-11,3,26.3,13.5,29.3,13.3,2021-12-11T05:57,2021-12-11T17:24,41236.8,38413.53,,,0.0,0.0,0.0,0.0,0.0,,15.6,31.0,34,20.64,3.86
Lam Dong,2021-12-12,3,27.2,15.5,29.9,16.1,2021-12-12T05:58,2021-12-12T17:25,41228.01,33959.63,,,0.0,0.0,0.0,0.0,0.0,,10.7,25.6,20,16.95,3.32
Lam Dong,2021-12-13,3,25.9,14.6,27.1,15.2,2021-12-13T05:58,2021-12-13T17:25,41220.18,36421.96,,,0.0,0.0,0.0,0.0,0.0,,18.0,38.9,19,17.73,3.4
Lam Dong,2021-12-14,51,27.4,17.6,30.4,19.2,2021-12-14T05:59,2021-12-14T17:25,41213.32,36000.0,,,0.7,0.7,0.0,0.0,4.0,,15.2,31.7,32,18.17,3.54
Lam Dong,2021-12-15,51,27.7,17.1,30.7,18.5,2021-12-15T05:59,2021-12-15T17:26,41207.39,38288.62,,,0.5,0.5,0.0,0.0,5.0,,12.9,29.9,46,19.68,3.79
Lam Dong,2021-12-16,51,28.2,17.8,31.7,19.0,2021-12-16T06:00,2021-12-16T17:26,41202.32,38257.78,,,0.2,0.2,0.0,0.0,2.0,,8.2,20.9,55,20.03,3.93
Lam Dong,2021-12-17,3,27.7,16.6,31.0,17.8,2021-12-17T06:00,2021-12-17T17:27,41198.12,32082.69,,,0.0,0.0,0.0,0.0,0.0,,13.5,27.0,24,19.34,3.84
Lam Dong,2021-12-18,3,25.7,14.5,28.1,14.6,2021-12-18T06:01,2021-12-18T17:27,41194.8,35205.08,,,0.0,0.0,0.0,0.0,0.0,,14.7,30.6,23,17.41,3.49
Lam Dong,2021-12-19,3,24.0,16.7,26.0,17.7,2021-12-19T06:01,2021-12-19T17:28,41192.34,17715.74,,,0.0,0.0,0.0,0.0,0.0,,9.7,23.8,18,10.87,2.18
Lam Dong,2021-12-20,53,27.6,16.3,30.2,17.5,2021-12-20T06:02,2021-12-20T17:28,41190.75,31869.07,,,0.9,0.9,0.0,0.0,3.0,,12.9,28.1,146,15.8,3.22
Lam Dong,2021-12-21,51,27.7,16.3,30.6,16.9,2021-12-21T06:02,2021-12-21T17:29,41190.04,38102.53,,,0.6,0.6,0.0,0.0,4.0,,10.1,22.7,132,18.54,3.63
Lam Dong,2021-12-22,61,26.9,17.7,31.9,20.0,2021-12-22T06:03,2021-12-22T17:29,41190.18,24795.25,,,2.9,2.9,0.0,0.0,10.0,,13.9,30.2,91,14.62,2.86
Lam Dong,2021-12-23,3,27.3,17.7,31.0,18.7,2021-12-23T06:03,2021-12-23T17:30,41191.19,38041.7,,,0.0,0.0,0.0,0.0,0.0,,12.3,28.1,91,20.8,3.95
Lam Dong,2021-12-24,61,26.9,16.9,31.3,17.7,2021-12-24T06:04,2021-12-24T17:30,41193.05,36000.0,,,1.9,1.9,0.0,0.0,4.0,,9.1,18.7,87,18.72,3.65
Lam Dong,2021-12-25,3,27.2,17.9,29.0,18.2,2021-12-25T06:04,2021-12-25T17:31,41195.78,37982.69,,,0.0,0.0,0.0,0.0,0.0,,11.6,25.6,84,17.54,3.56
Lam Dong,2021-12-26,51,27.3,16.2,30.7,17.2,2021-12-26T06:05,2021-12-26T17:31,41199.36,37982.25,,,0.4,0.4,0.0,0.0,4.0,,12.1,24.8,59,20.19,3.9
Lam Dong,2021-12-27,63,27.4,17.1,31.6,18.0,2021-12-27T06:05,2021-12-27T17:32,41203.79,37549.73,,,5.5,5.5,0.0,0.0,6.0,,13.8,30.2,65,17.44,3.32
Lam Dong,2021-12-28,55,26.2,17.2,27.2,18.5,2021-12-28T06:06,2021-12-28T17:32,41209.06,37662.11,,,2.1,2.1,0.0,0.0,5.0,,21.9,47.9,70,17.68,3.51
Lam Dong,2021-12-29,51,26.3,17.8,27.2,19.3,2021-12-29T06:06,2021-12-29T17:33,41215.18,37065.83,,,0.4,0.4,0.0,0.0,4.0,,21.9,43.9,70,16.75,3.45
Lam Dong,2021-12-30,3,26.0,16.9,26.3,17.6,2021-12-30T06:06,2021-12-30T17:33,41222.14,37847.92,,,0.0,0.0,0.0,0.0,0.0,,27.4,53.6,51,19.99,3.99
Lam Dong,2021-12-31,3,27.0,16.9,28.4,16.6,2021-12-31T06:07,2021-12-31T17:34,41229.93,36725.85,,,0.0,0.0,0.0,0.0,0.0,,20.2,41.8,49,21.42,4.2
Lang Son,2021-01-01,3,13.0,2.7,9.9,-1.9,2021-01-01T06:32,2021-01-01T17:22,38983.16,35909.65,,,0.0,0.0,0.0,0.0,0.0,,15.8,36.0,33,16.95,2.74
Lang Son,2021-01-02,2,15.2,3.2,13.9,-0.1,2021-01-02T06:32,2021-01-02T17:22,39002.84,35949.44,,,0.0,0.0,0.0,0.0,0.0,,9.2,23.0,40,17.04,2.66
Lang Son,2021-01-03,3,15.7,4.2,12.8,1.6,2021-01-03T06:33,2021-01-03T17:23,39024.09,35989.52,,,0.0,0.0,0.0,0.0,0.0,,14.1,32.4,33,13.74,2.28
Lang Son,2021-01-04,3,17.6,6.8,16.8,4.0,2021-01-04T06:33,2021-01-04T17:24,39046.88,36000.0,,,0.0,0.0,0.0,0.0,0.0,,11.2,26.6,31,15.42,2.55
Lang Son,2021-01-05,3,17.0,7.7,15.0,5.5,2021-01-05T06:33,2021-01-05T17:24,39071.21,23569.2,,,0.0,0.0,0.0,0.0,0.0,,12.1,27.0,36,9.76,2.01
Lang Son,2021-01-06,3,14.0,10.2,11.7,6.2,2021-01-06T06:33,2021-01-06T17:25,39097.03,2426.51,,,0.0,0.0,0.0,0.0,0.0,,17.5,33.8,36,6.55,2.04
Lang Son,2021-01-07,51,10.1,5.3,6.7,0.1,2021-01-07T06:34,2021-01-07T17:26,39124.33,0.0,,,1.8,1.8,0.0,0.0,18.0,,23.5,47.2,33,5.71,1.32
Lang Son,2021-01-08,51,6.4,2.4,1.0,-3.6,2021-01-08T06:34,2021-01-08T17:26,39153.09,8007.26,,,1.4,1.4,0.0,0.0,11.0,,28.3,55.4,32,6.6,1.6
Lang Son,2021-01-09,3,9.0,2.9,4.6,-2.8,2021-01-09T06:34,2021-01-09T17:27,39183.61,29748.07,,,0.0,0.0,0.0,0.0,0.0,,20.1,41.8,36,10.14,2.31
Lang Son,2021-01-10,3,10.4,3.2,6.4,-2.0,2021-01-10T06:34,2021-01-10T17:28,39215.98,36000.0,,,0.0,0.0,0.0,0.0,0.0,,19.2,40.7,32,13.24,2.69
Lang Son,2021-01-11,3,9.6,5.1,2.5,-1.5,2021-01-11T06:34,2021-01-11T17:28,39250.12,28800.0,,,0.0,0.0,0.0,0.0,0.0,,34.0,68.4,25,12.3,3.46
Lang Son,2021-01-12,3,13.4,4.7,9.9,0.0,2021-01-12T06:34,2021-01-12T17:29,39285.99,36000.0,,,0.0,0.0,0.0,0.0,0.0,,19.9,42.1,26,16.28,3.02
Lang Son,2021-01-13,2,16.9,6.6,14.4,3.3,2021-01-13T06:34,2021-01-13T17:30,39323.5,36000.0,,,0.0,0.0,0.0,0.0,0.0,,10.4,22.7,167,17.45,3.04
Lang Son,2021-01-14,2,18.6,6.2,17.8,4.3,2021-01-14T06:34,2021-01-14T17:30,39362.59,36000.0,,,0.0,0.0,0.0,0.0,0.0,,8.7,19.8,192,16.98,2.76
Lang Son,2021-01-15,3,19.4,6.4,18.0,4.9,2021-01-15T06:34,2021-01-15T17:31,39403.18,31895.84,,,0.0,0.0,0.0,0.0,0.0,,12.2,28.1,214,13.27,2.32
Lang Son,2021-01-16,51,18.3,10.8,18.6,10.1,2021-01-16T06:34,2021-01-16T17:32,39445.2,5819.55,,,1.4,1.4,0.0,0.0,11.0,,9.0,17.3,55,6.74,1.28
Lang Son,2021-01-17,53,13.3,8.3,12.3,3.4,2021-01-17T06:34,2021-01-17T17:32,39488.6,20498.05,,,1.1,1.1,0.0,0.0,3.0,,34.1,69.5,25,6.87,2.03
Lang Son,2021-01-18,2,15.4,5.0,12.5,0.3,2021-01-18T06:34,2021-01-18T17:33,39533.29,36027.95,,,0.0,0.0,0.0,0.0,0.0,,20.8,44.6,36,17.55,3.22
Lang Son,2021-01-19,0,18.0,4.8,15.9,2.4,2021-01-19T06:34,2021-01-19T17:34,39579.22,36024.48,,,0.0,0.0,0.0,0.0,0.0,,13.6,31.3,203,17.88,2.98
Lang Son,2021-01-20,3,17.5,7.7,16.0,6.0,2021-01-20T06:34,2021-01-20T17:35,39626.32,10247.69,,,0.0,0.0,0.0,0.0,0.0,,14.3,32.0,193,7.66,1.44
Lang Son,2021-01-21,51,19.5,10.5,19.5,9.6,2021-01-21T06:34,2021-01-21T17:35,39674.52,11191.63,,,0.1,0.1,0.0,0.0,1.0,,8.2,21.6,206,8.73,1.66
Lang Son,2021-01-22,51,18.7,11.3,17.9,10.3,2021-01-22T06:34,2021-01-22T17:36,39723.75,11896.44,,,0.2,0.2,0.0,0.0,2.0,,13.8,30.2,19,8.17,1.59
Lang Son,2021-01-23,3,22.1,9.9,21.3,8.7,2021-01-23T06:34,2021-01-23T17:37,39773.96,29538.1,,,0.0,0.0,0.0,0.0,0.0,,12.7,26.6,157,12.56,2.44
Lang Son,2021-01-24,3,22.1,10.8,19.9,10.0,2021-01-24T06:34,2021-01-24T17:37,39825.08,36073.28,,,0.0,0.0,0.0,0.0,0.0,,24.6,50.8,187,15.89,2.9
Lang Son,2021-01-25,53,20.0,14.7,20.4,14.1,2021-01-25T06:33,2021-01-25T17:38,39877.05,1251.96,,,4.6,4.6,0.0,0.0,16.0,,14.5,28.8,167,6.06,1.22
Lang Son,2021-01-26,51,18.3,13.5,18.2,12.6,2021-01-26T06:33,2021-01-26T17:39,39929.8,12061.82,,,0.8,0.8,0.0,0.0,6.0,,12.2,25.6,56,7.86,1.43
Lang Son,2021-01-27,3,20.8,11.9,20.3,12.0,2021-01-27T06:33,2021-01-27T17:39,39983.27,7158.14,,,0.0,0.0,0.0,0.0,0.0,,11.9,28.1,156,8.17,1.69
Lang Son,2021-01-28,51,15.3,10.6,14.3,7.1,2021-01-28T06:33,2021-01-28T17:40,40037.42,15691.29,,,0.7,0.7,0.0,0.0,4.0,,27.1,56.5,29,10.86,2.29
Lang Son,2021-01-29,3,19.8,10.5,18.0,7.6,2021-01-29T06:32,2021-01-29T17:41,40092.75,32621.15,,,0.0,0.0,0.0,0.0,0.0,,13.2,28.1,52,13.1,2.7
Lang Son,2021-01-30,51,18.7,10.7,17.3,9.8,2021-01-30T06:32,2021-01-30T17:41,40149.44,2628.23,,,1.2,1.2,0.0,0.0,7.0,,14.0,30.6,148,6.98,1.46
Lang Son,2021-01-31,51,18.3,12.8,17.6,12.8,2021-01-31T06:32,2021-01-31T17:42,40207.41,2179.24,,,1.1,1.1,0.0,0.0,6.0,,15.7,32.0,152,5.41,1.12
Lang Son,2021-02-01,51,21.3,14.2,21.1,14.6,2021-02-01T06:31,2021-02-01T17:42,40266.58,24632.38,,,0.9,0.9,0.0,0.0,6.0,,13.4,29.5,191,10.78,2.07
Lang Son,2021-02-02,51,21.3,12.6,20.7,12.5,2021-02-02T06:31,2021-02-02T17:43,40326.88,34254.8,,,0.6,0.6,0.0,0.0,3.0,,11.8,27.7,182,10.96,2.05
Lang Son,2021-02-03,3,21.9,13.1,21.3,13.0,2021-02-03T06:31,2021-02-03T17:44,40388.21,33121.39,,,0.0,0.0,0.0,0.0,0.0,,12.7,29.5,171,12.47,2.41
Lang Son,2021-02-04,51,21.2,11.7,20.2,11.0,2021-02-04T06:30,2021-02-04T17:44,40450.52,21418.38,,,0.5,0.5,0.0,0.0,5.0,,14.3,31.3,182,8.95,1.88
Lang Son,2021-02-05,3,21.9,11.1,21.2,10.1,2021-02-05T06:30,2021-02-05T17:45,40513.71,31375.6,,,0.0,0.0,0.0,0.0,0.0,,11.3,27.0,196,11.75,2.34
Lang Son,2021-02-06,0,23.5,11.2,23.1,10.4,2021-02-06T06:29,2021-02-06T17:45,40577.73,36597.12,,,0.0,0.0,0.0,0.0,0.0,,11.7,27.4,201,18.69,3.56
Lang Son,2021-02-07,3,24.7,11.7,24.7,11.1,2021-02-07T06:29,2021-02-07T17:46,40642.48,36700.5,,,0.0,0.0,0.0,0.0,0.0,,13.3,30.6,204,17.78,3.5
Lang Son,2021-02-08,55,22.3,13.8,21.2,12.5,2021-02-08T06:28,2021-02-08T17:47,40707.91,28404.86,,,6.4,6.4,0.0,0.0,13.0,,21.0,41.4,18,11.18,2.22
Lang Son,2021-02-09,63,13.6,10.2,12.2,8.2,2021-02-09T06:28,2021-02-09T17:47,40773.94,0.0,,,28.4,28.4,0.0,0.0,21.0,,21.5,42.1,19,2.63,0.47
Lang Son,2021-02-10,3,18.8,8.7,16.9,6.6,2021-02-10T06:27,2021-02-10T17:48,40840.5,34523.44,,,0.0,0.0,0.0,0.0,0.0,,15.8,36.0,21,15.22,2.48
Lang Son,2021-02-11,3,18.9,9.0,18.7,7.5,2021-02-11T06:27,2021-02-11T17:48,40907.52,32857.51,,,0.0,0.0,0.0,0.0,0.0,,14.2,33.8,28,17.23,2.82
Lang Son,2021-02-12,3,20.0,10.7,20.3,9.7,2021-02-12T06:26,2021-02-12T17:49,40974.93,27802.1,,,0.0,0.0,0.0,0.0,0.0,,7.7,21.6,29,15.25,2.65
Lang Son,2021-02-13,3,20.9,10.6,20.3,9.6,2021-02-13T06:25,2021-02-13T17:50,41042.68,26333.92,,,0.0,0.0,0.0,0.0,0.0,,8.8,21.6,190,12.17,2.4
Lang Son,2021-02-14,3,22.0,12.9,21.8,12.8,2021-02-14T06:25,2021-02-14T17:50,41110.68,29271.5,,,0.0,0.0,0.0,0.0,0.0,,11.8,27.7,221,14.44,2.77
Lang Son,2021-02-15,3,23.3,12.5,22.8,12.3,2021-02-15T06:24,2021-02-15T17:51,41178.88,34032.27,,,0.0,0.0,0.0,0.0,0.0,,17.3,37.8,190,16.05,3.18
Lang Son,2021-02-16,55,21.6,13.1,22.8,13.1,2021-02-16T06:24,2021-02-16T17:51,41247.2,15862.57,,,2.3,2.3,0.0,0.0,10.0,,18.0,36.0,83,9.1,1.82
Lang Son,2021-02-17,3,19.4,13.5,17.8,10.5,2021-02-17T06:23,2021-02-17T17:52,41315.62,12578.31,,,0.0,0.0,0.0,0.0,0.0,,21.5,44.6,34,9.73,2.54
Lang Son,2021-02-18,3,20.2,13.9,19.1,11.8,2021-02-18T06:22,2021-02-18T17:52,41384.65,30084.77,,,0.0,0.0,0.0,0.0,0.0,,11.9,27.0,25,13.4,2.87
Lang Son,2021-02-19,3,20.9,12.4,21.3,11.0,2021-02-19T06:22,2021-02-19T17:53,41454.5,15004.45,,,0.0,0.0,0.0,0.0,0.0,,8.4,20.2,20,11.37,2.31
Lang Son,2021-02-20,3,22.7,11.7,21.4,10.9,2021-02-20T06:21,2021-02-20T17:53,41525.11,35381.63,,,0.0,0.0,0.0,0.0,0.0,,12.8,25.2,214,14.03,2.9
Lang Son,2021-02-21,1,24.1,12.2,23.3,11.1,2021-02-21T06:20,2021-02-21T17:54,41596.41,37105.85,,,0.0,0.0,0.0,0.0,0.0,,18.9,36.7,194,20.04,3.98
Lang Son,2021-02-22,3,24.0,14.6,24.2,14.2,2021-02-22T06:20,2021-02-22T17:54,41668.34,30929.36,,,0.0,0.0,0.0,0.0,0.0,,14.4,30.2,198,13.36,2.78
Lang Son,2021-02-23,3,25.7,14.0,25.5,14.6,2021-02-23T06:19,2021-02-23T17:55,41740.84,35246.77,,,0.0,0.0,0.0,0.0,0.0,,14.3,33.5,211,17.29,3.52
Lang Son,2021-02-24,3,23.6,14.8,21.5,15.2,2021-02-24T06:18,2021-02-24T17:55,41813.84,24623.88,,,0.0,0.0,0.0,0.0,0.0,,26.0,53.6,186,13.19,2.88
Lang Son,2021-02-25,51,22.6,16.2,22.8,15.9,2021-02-25T06:17,2021-02-25T17:55,41887.27,0.0,,,1.6,1.6,0.0,0.0,11.0,,23.1,46.1,178,5.85,1.28
Lang Son,2021-02-26,53,25.6,14.3,27.5,11.5,2021-02-26T06:17,2021-02-26T17:56,41961.1,30559.18,,,2.0,2.0,0.0,0.0,9.0,,20.6,45.0,70,12.98,2.78
Lang Son,2021-02-27,61,13.7,10.6,11.6,8.0,2021-02-27T06:16,2021-02-27T17:56,42035.23,0.0,,,6.4,6.4,0.0,0.0,18.0,,19.0,37.8,31,4.37,1.06
Lang Son,2021-02-28,53,18.5,11.8,19.6,11.1,2021-02-28T06:15,2021-02-28T17:57,42109.63,0.0,,,6.3,6.3,0.0,0.0,24.0,,14.4,36.4,137,3.88,0.74
Lang Son,2021-03-01,63,22.9,14.7,26.0,11.4,2021-03-01T06:14,2021-03-01T17:57,42184.23,10453.46,,,7.9,7.9,0.0,0.0,19.0,,23.6,45.7,125,7.97,1.61
Lang Son,2021-03-02,51,16.4,12.2,13.9,7.7,2021-03-02T06:13,2021-03-02T17:58,42258.98,533.93,,,0.6,0.6,0.0,0.0,4.0,,23.9,46.8,36,6.56,2.3
Lang Son,2021-03-03,51,14.7,11.5,13.4,10.2,2021-03-03T06:12,2021-03-03T17:58,42333.8,0.0,,,3.7,3.7,0.0,0.0,22.0,,15.0,31.0,32,4.57,0.94
Lang Son,2021-03-04,53,17.8,11.0,18.1,9.7,2021-03-04T06:12,2021-03-04T17:58,42408.66,0.0,,,3.0,3.0,0.0,0.0,11.0,,11.3,40.3,44,5.76,1.06
Lang Son,2021-03-05,51,21.1,15.3,21.6,16.2,2021-03-05T06:11,2021-03-05T17:59,42483.49,1330.86,,,2.1,2.1,0.0,0.0,18.0,,16.5,35.6,198,7.83,1.41
Lang Son,2021-03-06,51,25.2,18.1,26.7,17.7,2021-03-06T06:10,2021-03-06T17:59,42558.23,30098.07,,,2.4,2.4,0.0,0.0,12.0,,17.0,36.0,62,14.43,2.85
Lang Son,2021-03-07,51,19.9,13.7,20.2,11.3,2021-03-07T06:09,2021-03-07T18:00,42632.83,19136.06,,,0.9,0.9,0.0,0.0,4.0,,19.1,38.5,41,10.57,2.14
Lang Son,2021-03-08,53,23.3,16.1,23.7,17.3,2021-03-08T06:08,2021-03-08T18:00,42707.23,17667.62,,,4.8,4.8,0.0,0.0,17.0,,19.0,39.6,173,10.31,1.98
Lang Son,2021-03-09,53,22.8,17.5,23.3,18.9,2021-03-09T06:07,2021-03-09T18:00,42781.39,15893.36,,,3.7,3.7,0.0,0.0,14.0,,19.3,40.7,160,9.5,1.82
Lang Son,2021-03-10,53,22.9,17.6,22.7,18.7,2021-03-10T06:07,2021-03-10T18:01,42855.81,29101.33,,,3.5,3.5,0.0,0.0,11.0,,23.8,47.9,169,12.67,2.3
Lang Son,2021-03-11,51,23.6,17.6,24.5,18.5,2021-03-11T06:06,2021-03-11T18:01,42930.69,19023.47,,,2.5,2.5,0.0,0.0,11.0,,14.4,29.9,161,10.46,2.12
Lang Son,2021-03-12,51,24.8,16.5,25.5,17.8,2021-03-12T06:05,2021-03-12T18:02,43005.96,31981.7,,,1.1,1.1,0.0,0.0,8.0,,10.7,25.2,149,13.41,2.64
Lang Son,2021-03-13,51,23.4,16.2,24.8,17.8,2021-03-13T06:04,2021-03-13T18:02,43081.59,13270.49,,,1.3,1.3,0.0,0.0,10.0,,10.1,22.0,150,9.14,1.89
Lang Son,2021-03-14,51,23.9,15.8,23.7,16.6,2021-03-14T06:03,2021-03-14T18:02,43157.52,25129.23,,,0.4,0.4,0.0,0.0,4.0,,17.4,36.7,185,12.05,2.5
Lang Son,2021-03-15,51,23.2,17.2,22.7,17.8,2021-03-15T06:02,2021-03-15T18:03,43233.71,9396.4,,,2.5,2.5,0.0,0.0,15.0,,24.1,48.2,187,8.76,1.74
Lang Son,2021-03-16,53,23.6,17.7,24.3,19.0,2021-03-16T06:01,2021-03-16T18:03,43310.08,3352.15,,,2.6,2.6,0.0,0.0,16.0,,18.4,37.8,176,8.9,1.79
Lang Son,2021-03-17,51,23.8,17.8,24.6,19.4,2021-03-17T06:00,2021-03-17T18:03,43386.61,909.05,,,1.7,1.7,0.0,0.0,14.0,,19.4,38.9,179,8.77,1.79
Lang Son,2021-03-18,51,23.9,18.4,25.0,19.5,2021-03-18T05:59,2021-03-18T18:04,43463.23,1356.97,,,0.8,0.8,0.0,0.0,8.0,,18.1,37.8,187,8.59,1.84
Lang Son,2021-03-19,51,25.2,19.1,26.0,19.7,2021-03-19T05:58,2021-03-19T18:04,43539.89,6638.45,,,0.8,0.8,0.0,0.0,8.0,,22.1,44.3,184,9.95,2.15
Lang Son,2021-03-20,53,24.2,19.3,26.5,21.0,2021-03-20T05:57,2021-03-20T18:04,43616.55,493.65,,,4.0,4.0,0.0,0.0,19.0,,16.2,31.3,172,7.47,1.55
Lang Son,2021-03-21,53,20.1,11.8,22.9,7.4,2021-03-21T05:56,2021-03-21T18:05,43693.15,0.0,,,5.1,5.1,0.0,0.0,16.0,,33.0,64.4,31,5.13,1.59
Lang Son,2021-03-22,51,15.5,9.6,11.8,5.3,2021-03-22T05:55,2021-03-22T18:05,43769.64,23856.07,,,0.4,0.4,0.0,0.0,4.0,,25.9,52.6,30,12.42,2.92
Lang Son,2021-03-23,3,19.4,10.7,19.5,8.2,2021-03-23T05:55,2021-03-23T18:05,43845.98,31295.5,,,0.0,0.0,0.0,0.0,0.0,,10.7,24.8,36,18.26,3.33
Lang Son,2021-03-24,3,21.6,11.4,21.2,10.7,2021-03-24T05:54,2021-03-24T18:06,43922.1,25741.54,,,0.0,0.0,0.0,0.0,0.0,,12.4,28.8,201,15.05,2.84
Lang Son,2021-03-25,51,22.2,16.1,22.7,16.9,2021-03-25T05:53,2021-03-25T18:06,43997.96,3876.13,,,1.6,1.6,0.0,0.0,12.0,,16.7,34.2,176,7.37,1.63
Lang Son,2021-03-26,51,22.2,17.8,22.9,19.0,2021-03-26T05:52,2021-03-26T18:06,44073.51,0.0,,,3.6,3.6,0.0,0.0,17.0,,20.6,41.8,177,5.75,1.15
Lang Son,2021-03-27,51,23.8,19.1,24.8,20.4,2021-03-27T05:51,2021-03-27T18:07,44148.69,190.19,,,2.4,2.4,0.0,0.0,18.0,,20.6,41.8,172,6.24,1.29
Lang Son,2021-03-28,53,24.0,19.4,25.6,21.7,2021-03-28T05:50,2021-03-28T18:07,44223.45,0.0,,,4.8,4.8,0.0,0.0,16.0,,19.2,37.1,175,6.72,1.38
Lang Son,2021-03-29,51,27.5,19.9,29.3,21.1,2021-03-29T05:49,2021-03-29T18:07,44297.75,24522.28,,,0.8,0.8,0.0,0.0,8.0,,19.9,41.8,196,13.64,2.76
Lang Son,2021-03-30,3,29.3,20.9,32.9,22.5,2021-03-30T05:48,2021-03-30T18:08,44372.06,29867.7,,,0.0,0.0,0.0,0.0,0.0,,19.9,40.7,191,15.78,3.39
Lang Son,2021-03-31,2,30.4,20.9,34.1,22.9,2021-03-31T05:47,2021-03-31T18:08,44446.56,41566.84,,,0.0,0.0,0.0,0.0,0.0,,20.4,40.7,187,22.13,4.64
Lang Son,2021-04-01,3,29.9,20.5,33.2,22.2,2021-04-01T05:46,2021-04-01T18:08,44521.2,40677.02,,,0.0,0.0,0.0,0.0,0.0,,19.3,40.3,184,19.44,4.08
Lang Son,2021-04-02,51,27.4,20.7,30.0,22.7,2021-04-02T05:45,2021-04-02T18:09,44595.93,18284.21,,,0.8,0.8,0.0,0.0,7.0,,19.5,40.3,178,11.71,2.53
Lang Son,2021-04-03,51,25.2,21.2,28.4,24.1,2021-04-03T05:44,2021-04-03T18:09,44670.71,0.0,,,0.6,0.6,0.0,0.0,5.0,,11.5,23.8,168,4.67,1.18
Lang Son,2021-04-04,61,22.9,16.5,25.8,16.3,2021-04-04T05:44,2021-04-04T18:09,44745.49,17711.34,,,9.4,9.4,0.0,0.0,11.0,,17.8,38.9,45,11.47,2.09
Lang Son,2021-04-05,55,23.5,15.1,25.6,14.6,2021-04-05T05:43,2021-04-05T18:10,44820.22,14858.79,,,3.7,3.7,0.0,0.0,7.0,,15.0,31.0,44,10.93,2.07
Lang Son,2021-04-06,53,20.8,15.9,23.7,15.9,2021-04-06T05:42,2021-04-06T18:10,44894.85,1961.76,,,4.0,4.0,0.0,0.0,12.0,,12.2,25.2,41,6.76,1.33
Lang Son,2021-04-07,51,24.4,18.2,25.6,20.2,2021-04-07T05:41,2021-04-07T18:10,44969.33,19475.88,,,0.7,0.7,0.0,0.0,4.0,,16.2,34.2,181,10.27,2.03
Lang Son,2021-04-08,63,23.7,15.7,26.4,14.3,2021-04-08T05:40,2021-04-08T18:11,45043.61,27768.93,,,10.1,10.1,0.0,0.0,16.0,,21.4,44.3,57,12.1,2.15
